JOB_NUMBER,JOB_TYPE,C_O_ISSUE_DATE,BIN_NUMBER,BOROUGH,NUMBER,STREET,POSTCODE,PR_DWELLING_UNIT,EX_DWELLING_UNIT,APPLICATION_STATUS_RAW,FILING_STATUS_RAW,ITEM_NUMBER,ISSUE_TYPE,LATITUDE,LONGITUDE,CENSUS_TRACT,NTA,LOCATION
121331059,NB,1/3/18,1089237,Manhattan,626,1ST AVENUE,10016,761,,Issued,New,11,Temporary,40.744972,-73.972634,8601,Turtle Bay-East Midtown,"(40.744972, -73.972634)"
121189784,NB,12/12/18,1089769,Manhattan,685,1ST AVENUE,10016,556,,Issued,New,2,Temporary,40.747019,-73.971171,88,Turtle Bay-East Midtown,"(40.747019, -73.971171)"
121189784,NB,11/26/18,1089769,Manhattan,685,1ST AVENUE,10016,556,,Issued,New,1,Temporary,40.747019,-73.971171,88,Turtle Bay-East Midtown,"(40.747019, -73.971171)"
102258762,A1,6/28/17,1027146,Manhattan,731,11 AVENUE,10019,,,Issued,New,2,Temporary,40.766933,-73.993877,135,Clinton,"(40.766933, -73.993877)"
122478531,A1,12/4/18,1044373,Manhattan,1143,1ST AVENUE,10065,16,18,Issued,New,7,Temporary,40.761824,-73.960361,110,Lenox Hill-Roosevelt Island,"(40.761824, -73.960361)"
102258762,A1,11/17/16,1027146,Manhattan,731,11 AVENUE,10019,,,Issued,New,1,Temporary,40.766933,-73.993877,135,Clinton,"(40.766933, -73.993877)"
122478531,A1,8/29/18,1044373,Manhattan,1143,1ST AVENUE,10065,16,18,Issued,New,6,Temporary,40.761824,-73.960361,110,Lenox Hill-Roosevelt Island,"(40.761824, -73.960361)"
122478531,A1,5/31/18,1044373,Manhattan,1143,1ST AVENUE,10065,16,18,Issued,New,5,Temporary,40.761824,-73.960361,110,Lenox Hill-Roosevelt Island,"(40.761824, -73.960361)"
121276555,A1,1/3/19,1081245,Manhattan,1456,1ST AVENUE,10021,218,218,Issued,New,7,Temporary,40.770179,-73.954254,132,Lenox Hill-Roosevelt Island,"(40.770179, -73.954254)"
121276555,A1,10/12/18,1081245,Manhattan,1456,1ST AVENUE,10021,218,218,Issued,New,6,Temporary,40.770179,-73.954254,132,Lenox Hill-Roosevelt Island,"(40.770179, -73.954254)"
121276555,A1,7/17/18,1081245,Manhattan,1456,1ST AVENUE,10021,218,218,Issued,New,5,Temporary,40.770179,-73.954254,132,Lenox Hill-Roosevelt Island,"(40.770179, -73.954254)"
121276555,A1,4/23/18,1081245,Manhattan,1456,1ST AVENUE,10021,218,218,Issued,New,4,Temporary,40.770179,-73.954254,132,Lenox Hill-Roosevelt Island,"(40.770179, -73.954254)"
121276555,A1,1/30/18,1081245,Manhattan,1456,1ST AVENUE,10021,218,218,Issued,New,3,Temporary,40.770179,-73.954254,132,Lenox Hill-Roosevelt Island,"(40.770179, -73.954254)"
121332851,A1,12/11/18,1049968,Manhattan,1617,1ST AVENUE,10028,181,181,Issued,New,11,Temporary,40.775661,-73.950276,14601,Yorkville,"(40.775661, -73.950276)"
121332851,A1,8/21/18,1049968,Manhattan,1617,1ST AVENUE,10028,181,181,Issued,New,10,Temporary,40.775661,-73.950276,14601,Yorkville,"(40.775661, -73.950276)"
121332851,A1,1/31/18,1049968,Manhattan,1617,1ST AVENUE,10028,181,181,Issued,New,9,Temporary,40.775661,-73.950276,14601,Yorkville,"(40.775661, -73.950276)"
121186233,A1,1/24/19,1052997,Manhattan,1918,1ST AVENUE,10029,203,1,Issued,New,6,Temporary,40.784985,-73.943444,162,East Harlem South,"(40.784985, -73.943444)"
121186233,A1,11/2/18,1052997,Manhattan,1918,1ST AVENUE,10029,203,1,Issued,New,5,Temporary,40.784985,-73.943444,162,East Harlem South,"(40.784985, -73.943444)"
121186233,A1,7/25/18,1052997,Manhattan,1918,1ST AVENUE,10029,203,1,Issued,New,4,Temporary,40.784985,-73.943444,162,East Harlem South,"(40.784985, -73.943444)"
121186233,A1,5/4/18,1052997,Manhattan,1918,1ST AVENUE,10029,203,1,Issued,New,3,Temporary,40.784985,-73.943444,162,East Harlem South,"(40.784985, -73.943444)"
121186233,A1,2/15/18,1052997,Manhattan,1918,1ST AVENUE,10029,203,1,Issued,New,2,Temporary,40.784985,-73.943444,162,East Harlem South,"(40.784985, -73.943444)"
101375851,NB,4/26/18,1087237,Manhattan,550,2 AVE,10016,,,Issued,New,27,Temporary,40.742552,-73.977431,70,Murray Hill-Kips Bay,"(40.742552, -73.977431)"
103430299,A1,12/21/17,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,57,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
101375851,NB,2/1/18,1087237,Manhattan,550,2 AVE,10016,,,Issued,New,26,Temporary,40.742552,-73.977431,70,Murray Hill-Kips Bay,"(40.742552, -73.977431)"
104343266,A1,12/19/18,1006748,Manhattan,133,2 AVENUE,10003,12,11,Issued,New,23,Temporary,40.72869,-73.987617,38,East Village,"(40.72869, -73.987617)"
103430299,A1,9/29/17,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,56,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
104343266,A1,9/10/18,1006748,Manhattan,133,2 AVENUE,10003,12,11,Issued,New,22,Temporary,40.72869,-73.987617,38,East Village,"(40.72869, -73.987617)"
104343266,A1,5/18/18,1006748,Manhattan,133,2 AVENUE,10003,12,11,Issued,New,21,Temporary,40.72869,-73.987617,38,East Village,"(40.72869, -73.987617)"
104452673,A1,1/16/19,1020567,Manhattan,380,2 AVENUE,10010,,,Issued,New,9,Temporary,40.737124,-73.981449,64,Gramercy,"(40.737124, -73.981449)"
104452673,A1,10/18/18,1020567,Manhattan,380,2 AVENUE,10010,,,Issued,New,8,Temporary,40.737124,-73.981449,64,Gramercy,"(40.737124, -73.981449)"
104452673,A1,5/11/18,1020567,Manhattan,380,2 AVENUE,10010,,,Issued,New,6,Temporary,40.737124,-73.981449,64,Gramercy,"(40.737124, -73.981449)"
104452673,A1,2/21/18,1020567,Manhattan,380,2 AVENUE,10010,,,Issued,New,5,Temporary,40.737124,-73.981449,64,Gramercy,"(40.737124, -73.981449)"
104094784,A1,10/19/18,1048768,Manhattan,1641,2 AVENUE,10028,4,,Issued,New,15,Temporary,40.777353,-73.952134,14601,Yorkville,"(40.777353, -73.952134)"
103430299,A1,7/3/17,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,55,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
103430299,A1,5/24/17,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,54,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
104094784,A1,10/17/18,1048768,Manhattan,1641,2 AVENUE,10028,4,,Issued,New,14,Temporary,40.777353,-73.952134,14601,Yorkville,"(40.777353, -73.952134)"
103430299,A1,3/17/17,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,53,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
120868436,A1,6/25/18,1020462,Manhattan,312,2ND AVENUE,10003,5,5,Issued,New,2,Final,40.734975,-73.983005,48,Gramercy,"(40.734975, -73.983005)"
120868436,A1,6/11/18,1020462,Manhattan,312,2ND AVENUE,10003,5,5,Issued,New,1,Temporary,40.734975,-73.983005,48,Gramercy,"(40.734975, -73.983005)"
103430299,A1,12/19/16,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,52,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
123008627,A1,12/12/18,1037175,Manhattan,755,2ND AVENUE,10017,270,270,Issued,New,7,Temporary,40.748828,-73.972943,88,Turtle Bay-East Midtown,"(40.748828, -73.972943)"
123008627,A1,9/13/18,1037175,Manhattan,755,2ND AVENUE,10017,270,270,Issued,New,6,Temporary,40.748828,-73.972943,88,Turtle Bay-East Midtown,"(40.748828, -73.972943)"
123008627,A1,8/8/18,1037175,Manhattan,755,2ND AVENUE,10017,270,270,Issued,New,5,Temporary,40.748828,-73.972943,88,Turtle Bay-East Midtown,"(40.748828, -73.972943)"
123008627,A1,7/10/18,1037175,Manhattan,755,2ND AVENUE,10017,270,270,Issued,New,4,Temporary,40.748828,-73.972943,88,Turtle Bay-East Midtown,"(40.748828, -73.972943)"
123008627,A1,4/13/18,1037175,Manhattan,755,2ND AVENUE,10017,270,270,Issued,New,3,Temporary,40.748828,-73.972943,88,Turtle Bay-East Midtown,"(40.748828, -73.972943)"
123008627,A1,1/16/18,1037175,Manhattan,755,2ND AVENUE,10017,270,270,Issued,New,2,Temporary,40.748828,-73.972943,88,Turtle Bay-East Midtown,"(40.748828, -73.972943)"
103430299,A1,9/21/16,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,51,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
103430299,A1,7/6/16,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,50,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
123123994,A1,11/19/18,1048895,Manhattan,1733,2ND AVENUE,10128,15,14,Issued,New,1,Temporary,40.780201,-73.950066,154,Yorkville,"(40.780201, -73.950066)"
103430299,A1,6/13/16,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,49,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
121809123,NB,1/24/18,1017998,Manhattan,266,3 AVE,10010,7,,Issued,New,1,Final,40.737774,-73.983931,68,Gramercy,"(40.737774, -73.983931)"
103430299,A1,3/18/16,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,48,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
103430299,A1,3/8/16,1079184,Manhattan,220,12 AVENUE,10001,,,Issued,New,47,Temporary,40.752531,-74.007616,99,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.752531, -74.007616)"
121333609,NB,12/21/18,1090191,Manhattan,1790,3 AVE,10029,52,,Issued,New,3,Temporary,40.787345,-73.947771,166,East Harlem South,"(40.787345, -73.947771)"
121333609,NB,9/27/18,1090191,Manhattan,1790,3 AVE,10029,52,,Issued,New,2,Temporary,40.787345,-73.947771,166,East Harlem South,"(40.787345, -73.947771)"
110422579,A1,3/25/16,1059981,Manhattan,2276,12 AVENUE,10027,0,0,Issued,New,17,Temporary,40.817797,-73.960851,219,Manhattanville,"(40.817797, -73.960851)"
103678423,A1,1/20/16,1059982,Manhattan,2284,12 AVENUE,10027,,,Issued,New,32,Temporary,40.818148,-73.96041,219,Manhattanville,"(40.818148, -73.96041)"
121333609,NB,7/2/18,1090191,Manhattan,1790,3 AVE,10029,52,,Issued,New,1,Temporary,40.787345,-73.947771,166,East Harlem South,"(40.787345, -73.947771)"
121626892,NB,1/15/19,1052157,Manhattan,1992,3 AVE,10029,15,,Issued,New,4,Final,40.79379,-73.943071,172,East Harlem South,"(40.79379, -73.943071)"
121626892,NB,9/26/18,1052157,Manhattan,1992,3 AVE,10029,15,,Issued,New,3,Temporary,40.79379,-73.943071,172,East Harlem South,"(40.79379, -73.943071)"
103678432,A1,1/20/16,1059983,Manhattan,2286,12 AVENUE,10027,,,Issued,New,36,Temporary,40.818275,-73.960244,219,Manhattanville,"(40.818275, -73.960244)"
121626892,NB,6/26/18,1052157,Manhattan,1992,3 AVE,10029,15,,Issued,New,2,Temporary,40.79379,-73.943071,172,East Harlem South,"(40.79379, -73.943071)"
121626892,NB,4/5/18,1052157,Manhattan,1992,3 AVE,10029,15,,Issued,New,1,Temporary,40.79379,-73.943071,172,East Harlem South,"(40.79379, -73.943071)"
121329641,NB,1/30/19,1088905,Manhattan,2183,3 AVE,10035,58,,Issued,New,3,Temporary,40.79998,-73.938508,194,East Harlem North,"(40.79998, -73.938508)"
121329641,NB,10/18/18,1088905,Manhattan,2183,3 AVE,10035,58,,Issued,New,2,Temporary,40.79998,-73.938508,194,East Harlem North,"(40.79998, -73.938508)"
121329641,NB,7/27/18,1088905,Manhattan,2183,3 AVE,10035,58,,Issued,New,1,Temporary,40.79998,-73.938508,194,East Harlem North,"(40.79998, -73.938508)"
104242838,A1,5/24/18,1009083,Manhattan,106,3 AVENUE,10003,,,Issued,New,9,Temporary,40.732711,-73.987617,42,East Village,"(40.732711, -73.987617)"
104242838,A1,1/5/18,1009083,Manhattan,106,3 AVENUE,10003,,,Issued,New,8,Temporary,40.732711,-73.987617,42,East Village,"(40.732711, -73.987617)"
122155915,A1,12/31/18,1018079,Manhattan,330,3 AVENUE,10010,205,205,Issued,New,11,Temporary,40.739811,-73.982451,68,Gramercy,"(40.739811, -73.982451)"
122155915,A1,10/10/18,1018079,Manhattan,330,3 AVENUE,10010,205,205,Issued,New,10,Temporary,40.739811,-73.982451,68,Gramercy,"(40.739811, -73.982451)"
122155915,A1,7/18/18,1018079,Manhattan,330,3 AVENUE,10010,205,205,Issued,New,9,Temporary,40.739811,-73.982451,68,Gramercy,"(40.739811, -73.982451)"
122155915,A1,4/26/18,1018079,Manhattan,330,3 AVENUE,10010,205,205,Issued,New,8,Temporary,40.739811,-73.982451,68,Gramercy,"(40.739811, -73.982451)"
122155915,A1,1/9/18,1018079,Manhattan,330,3 AVENUE,10010,205,205,Issued,New,7,Temporary,40.739811,-73.982451,68,Gramercy,"(40.739811, -73.982451)"
103679119,A1,10/26/18,1018178,Manhattan,378,3 AVENUE,10016,8,8,Issued,New,16,Temporary,40.741543,-73.981181,68,Gramercy,"(40.741543, -73.981181)"
103679119,A1,7/24/18,1018178,Manhattan,378,3 AVENUE,10016,8,8,Issued,New,15,Temporary,40.741543,-73.981181,68,Gramercy,"(40.741543, -73.981181)"
103679119,A1,4/27/18,1018178,Manhattan,378,3 AVENUE,10016,8,8,Issued,New,14,Temporary,40.741543,-73.981181,68,Gramercy,"(40.741543, -73.981181)"
101375851,NB,10/24/17,1087237,Manhattan,550,2 AVE,10016,,,Issued,New,25,Temporary,40.742552,-73.977431,70,Murray Hill-Kips Bay,"(40.742552, -73.977431)"
104400417,NB,5/24/18,1019887,Manhattan,385,3 AVENUE,10016,49,,Issued,New,36,Temporary,40.74168,-73.981058,66,Murray Hill-Kips Bay,"(40.74168, -73.981058)"
101375851,NB,8/2/17,1087237,Manhattan,550,2 AVE,10016,,,Issued,New,24,Temporary,40.742552,-73.977431,70,Murray Hill-Kips Bay,"(40.742552, -73.977431)"
104400417,NB,2/14/18,1019887,Manhattan,385,3 AVENUE,10016,49,,Issued,New,35,Temporary,40.74168,-73.981058,66,Murray Hill-Kips Bay,"(40.74168, -73.981058)"
122822794,A1,12/24/18,1018529,Manhattan,516,3 AVENUE,10016,,,Issued,New,5,Temporary,40.746098,-73.977863,72,Murray Hill-Kips Bay,"(40.746098, -73.977863)"
122822794,A1,8/22/18,1018529,Manhattan,516,3 AVENUE,10016,,,Issued,New,4,Temporary,40.746098,-73.977863,72,Murray Hill-Kips Bay,"(40.746098, -73.977863)"
122822794,A1,5/30/18,1018529,Manhattan,516,3 AVENUE,10016,,,Issued,New,3,Temporary,40.746098,-73.977863,72,Murray Hill-Kips Bay,"(40.746098, -73.977863)"
101375851,NB,5/9/17,1087237,Manhattan,550,2 AVE,10016,,,Issued,New,23,Temporary,40.742552,-73.977431,70,Murray Hill-Kips Bay,"(40.742552, -73.977431)"
101375851,NB,2/1/17,1087237,Manhattan,550,2 AVE,10016,,,Issued,New,22,Temporary,40.742552,-73.977431,70,Murray Hill-Kips Bay,"(40.742552, -73.977431)"
122822794,A1,3/12/18,1018529,Manhattan,516,3 AVENUE,10016,,,Issued,New,2,Temporary,40.746098,-73.977863,72,Murray Hill-Kips Bay,"(40.746098, -73.977863)"
104633844,A1,1/12/18,1041959,Manhattan,1010,3 AVENUE,10021,168,168,Issued,New,20,Temporary,40.762278,-73.966071,11402,Upper East Side-Carnegie Hill,"(40.762278, -73.966071)"
103869182,A1,4/4/18,1048762,Manhattan,1511,3 AVENUE,10028,,,Issued,New,32,Temporary,40.778298,-73.954357,14601,Yorkville,"(40.778298, -73.954357)"
103869182,A1,1/9/18,1048762,Manhattan,1511,3 AVENUE,10028,,,Issued,New,31,Temporary,40.778298,-73.954357,14601,Yorkville,"(40.778298, -73.954357)"
104145211,A1,12/11/18,1048394,Manhattan,1664,3 AVENUE,10128,8,,Issued,New,22,Temporary,40.783424,-73.950634,15801,Upper East Side-Carnegie Hill,"(40.783424, -73.950634)"
104145211,A1,8/23/18,1048394,Manhattan,1664,3 AVENUE,10128,8,,Issued,New,21,Temporary,40.783424,-73.950634,15801,Upper East Side-Carnegie Hill,"(40.783424, -73.950634)"
104145211,A1,6/5/18,1048394,Manhattan,1664,3 AVENUE,10128,8,,Issued,New,20,Temporary,40.783424,-73.950634,15801,Upper East Side-Carnegie Hill,"(40.783424, -73.950634)"
104145211,A1,3/29/18,1048394,Manhattan,1664,3 AVENUE,10128,8,,Issued,New,19,Temporary,40.783424,-73.950634,15801,Upper East Side-Carnegie Hill,"(40.783424, -73.950634)"
104145211,A1,1/12/18,1048394,Manhattan,1664,3 AVENUE,10128,8,,Issued,New,18,Temporary,40.783424,-73.950634,15801,Upper East Side-Carnegie Hill,"(40.783424, -73.950634)"
104452673,A1,11/30/17,1020567,Manhattan,380,2 AVENUE,10010,,,Issued,New,4,Temporary,40.737124,-73.981449,64,Gramercy,"(40.737124, -73.981449)"
104452673,A1,9/13/17,1020567,Manhattan,380,2 AVENUE,10010,,,Issued,New,3,Temporary,40.737124,-73.981449,64,Gramercy,"(40.737124, -73.981449)"
121191913,NB,2/15/19,1090563,Manhattan,1681,3RD AVE,10128,104,,Issued,New,11,Temporary,40.784044,-73.950161,15601,Yorkville,"(40.784044, -73.950161)"
121191913,NB,1/18/19,1090563,Manhattan,1681,3RD AVE,10128,104,,Issued,New,10,Temporary,40.784044,-73.950161,15601,Yorkville,"(40.784044, -73.950161)"
121191913,NB,11/23/18,1090563,Manhattan,1681,3RD AVE,10128,104,,Issued,New,9,Temporary,40.784044,-73.950161,15601,Yorkville,"(40.784044, -73.950161)"
121191913,NB,10/9/18,1090563,Manhattan,1681,3RD AVE,10128,104,,Issued,New,8,Temporary,40.784044,-73.950161,15601,Yorkville,"(40.784044, -73.950161)"
121191913,NB,8/1/18,1090563,Manhattan,1681,3RD AVE,10128,104,,Issued,New,7,Temporary,40.784044,-73.950161,15601,Yorkville,"(40.784044, -73.950161)"
121191913,NB,7/12/18,1090563,Manhattan,1681,3RD AVE,10128,104,,Issued,New,6,Temporary,40.784044,-73.950161,15601,Yorkville,"(40.784044, -73.950161)"
121191913,NB,7/9/18,1090563,Manhattan,1681,3RD AVE,10128,104,,Issued,New,5,Temporary,40.784044,-73.950161,15601,Yorkville,"(40.784044, -73.950161)"
121191913,NB,5/24/18,1090563,Manhattan,1681,3RD AVE,10128,104,,Issued,New,4,Temporary,40.784044,-73.950161,15601,Yorkville,"(40.784044, -73.950161)"
121191913,NB,4/4/18,1090563,Manhattan,1681,3RD AVE,10128,104,,Issued,New,2,Temporary,40.784044,-73.950161,15601,Yorkville,"(40.784044, -73.950161)"
122337319,A1,3/15/17,1039577,Manhattan,926,2ND AVENUE,10022,,,Issued,New,3,Temporary,40.754391,-73.968865,98,Turtle Bay-East Midtown,"(40.754391, -73.968865)"
122337319,A1,3/8/16,1039577,Manhattan,926,2ND AVENUE,10022,,,Issued,New,2,Temporary,40.754391,-73.968865,98,Turtle Bay-East Midtown,"(40.754391, -73.968865)"
121191913,NB,3/6/18,1090563,Manhattan,1681,3RD AVE,10128,104,,Issued,New,1,Temporary,40.784044,-73.950161,15601,Yorkville,"(40.784044, -73.950161)"
120237546,A1,1/25/19,1036161,Manhattan,666,3RD AVENUE,10017,,,Issued,New,26,Temporary,40.751049,-73.974252,92,Turtle Bay-East Midtown,"(40.751049, -73.974252)"
120237546,A1,11/5/18,1036161,Manhattan,666,3RD AVENUE,10017,,,Issued,New,25,Temporary,40.751049,-73.974252,92,Turtle Bay-East Midtown,"(40.751049, -73.974252)"
120237546,A1,8/10/18,1036161,Manhattan,666,3RD AVENUE,10017,,,Issued,New,24,Temporary,40.751049,-73.974252,92,Turtle Bay-East Midtown,"(40.751049, -73.974252)"
120237546,A1,5/18/18,1036161,Manhattan,666,3RD AVENUE,10017,,,Issued,New,23,Temporary,40.751049,-73.974252,92,Turtle Bay-East Midtown,"(40.751049, -73.974252)"
104242838,A1,10/5/17,1009083,Manhattan,106,3 AVENUE,10003,,,Issued,New,7,Temporary,40.732711,-73.987617,42,East Village,"(40.732711, -73.987617)"
120237546,A1,2/23/18,1036161,Manhattan,666,3RD AVENUE,10017,,,Issued,New,22,Temporary,40.751049,-73.974252,92,Turtle Bay-East Midtown,"(40.751049, -73.974252)"
110324729,A1,1/23/18,1036228,Manhattan,780,3RD AVENUE,10017,,,Issued,New,24,Temporary,40.754757,-73.971554,92,Turtle Bay-East Midtown,"(40.754757, -73.971554)"
104242838,A1,7/14/17,1009083,Manhattan,106,3 AVENUE,10003,,,Issued,New,6,Temporary,40.732711,-73.987617,42,East Village,"(40.732711, -73.987617)"
104242838,A1,3/23/17,1009083,Manhattan,106,3 AVENUE,10003,,,Issued,New,5,Temporary,40.732711,-73.987617,42,East Village,"(40.732711, -73.987617)"
122170300,A1,11/29/18,1038517,Manhattan,875,3RD AVENUE,10022,,,Issued,New,10,Temporary,40.757602,-73.969452,98,Turtle Bay-East Midtown,"(40.757602, -73.969452)"
122285614,A1,11/29/18,1038517,Manhattan,875,3RD AVENUE,10022,,,Issued,New,9,Temporary,40.757602,-73.969452,98,Turtle Bay-East Midtown,"(40.757602, -73.969452)"
122285614,A1,8/10/18,1038517,Manhattan,875,3RD AVENUE,10022,,,Issued,New,8,Temporary,40.757602,-73.969452,98,Turtle Bay-East Midtown,"(40.757602, -73.969452)"
122170300,A1,8/8/18,1038517,Manhattan,875,3RD AVENUE,10022,,,Issued,New,9,Temporary,40.757602,-73.969452,98,Turtle Bay-East Midtown,"(40.757602, -73.969452)"
122285614,A1,7/31/18,1038517,Manhattan,875,3RD AVENUE,10022,,,Issued,New,7,Temporary,40.757602,-73.969452,98,Turtle Bay-East Midtown,"(40.757602, -73.969452)"
122170300,A1,3/22/18,1038517,Manhattan,875,3RD AVENUE,10022,,,Issued,New,8,Temporary,40.757602,-73.969452,98,Turtle Bay-East Midtown,"(40.757602, -73.969452)"
122285614,A1,3/14/18,1038517,Manhattan,875,3RD AVENUE,10022,,,Issued,New,6,Temporary,40.757602,-73.969452,98,Turtle Bay-East Midtown,"(40.757602, -73.969452)"
122640179,A1,5/25/18,1038577,Manhattan,919,3RD AVENUE,10022,,,Issued,New,6,Temporary,40.759136,-73.968333,108,Turtle Bay-East Midtown,"(40.759136, -73.968333)"
122112677,A1,4/11/18,1041904,Manhattan,1000,3RD AVENUE,10022,,,Issued,New,2,Temporary,40.761894,-73.966349,11402,Upper East Side-Carnegie Hill,"(40.761894, -73.966349)"
122112677,A1,1/9/18,1041904,Manhattan,1000,3RD AVENUE,10022,,,Issued,New,1,Temporary,40.761894,-73.966349,11402,Upper East Side-Carnegie Hill,"(40.761894, -73.966349)"
122457304,A1,1/15/19,1078536,Manhattan,1638,3RD AVENUE,10128,24,26,Issued,New,1,Temporary,40.782455,-73.951343,15801,Upper East Side-Carnegie Hill,"(40.782455, -73.951343)"
122864418,A1,8/31/18,1077855,Manhattan,127,4 AVE,10003,48,48,Issued,New,7,Temporary,40.733216,-73.989922,42,East Village,"(40.733216, -73.989922)"
122864418,A1,5/9/18,1077855,Manhattan,127,4 AVE,10003,48,48,Issued,New,6,Temporary,40.733216,-73.989922,42,East Village,"(40.733216, -73.989922)"
122864418,A1,1/3/18,1077855,Manhattan,127,4 AVE,10003,48,48,Issued,New,5,Temporary,40.733216,-73.989922,42,East Village,"(40.733216, -73.989922)"
104339235,A1,11/29/18,1009211,Manhattan,132,4 AVENUE,10003,178,0,Issued,New,22,Temporary,40.733233,-73.98994,61,West Village,"(40.733233, -73.98994)"
104339235,A1,8/30/18,1009211,Manhattan,132,4 AVENUE,10003,178,0,Issued,New,21,Temporary,40.733233,-73.98994,61,West Village,"(40.733233, -73.98994)"
104339235,A1,6/7/18,1009211,Manhattan,132,4 AVENUE,10003,178,0,Issued,New,20,Temporary,40.733233,-73.98994,61,West Village,"(40.733233, -73.98994)"
