GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
1500000US360610223012,360610223012,"Block Group 2, Census Tract 223.01, New York County, New York",2573,730,690,297,545,243,0,11,434,211,111,125,145,171,1731,539,1495,505,0,11,1225,441,270,313,236,284,152,110,133,107,0,11,78,69,55,81,19,32
1500000US360610223013,360610223013,"Block Group 3, Census Tract 223.01, New York County, New York",2438,595,119,127,119,127,0,11,119,127,0,11,0,11,1864,527,1864,527,0,11,1677,533,187,161,0,11,455,193,252,152,0,11,118,128,134,116,203,131
1500000US360610223014,360610223014,"Block Group 4, Census Tract 223.01, New York County, New York",1679,563,334,188,334,188,0,11,315,186,19,36,0,11,1209,433,1093,442,0,11,1048,439,45,84,116,145,136,93,103,76,0,11,103,76,0,11,33,49
1500000US360610223020,360610223020,"Block Group 0, Census Tract 223.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223021,360610223021,"Block Group 1, Census Tract 223.02, New York County, New York",3405,319,621,179,575,178,0,11,568,176,7,12,46,50,2243,221,1888,228,0,11,1775,236,113,71,355,193,541,127,219,104,0,11,191,101,28,28,322,107
1500000US360610224001,360610224001,"Block Group 1, Census Tract 224, New York County, New York",2243,496,430,217,344,189,0,11,344,189,0,11,86,121,1654,363,1472,370,0,11,1356,368,116,103,182,146,159,110,107,106,0,11,107,106,0,11,52,63
1500000US360610224002,360610224002,"Block Group 2, Census Tract 224, New York County, New York",1305,377,400,202,379,210,0,11,379,210,0,11,21,34,863,241,798,247,0,11,786,245,12,20,65,75,42,49,21,35,0,11,21,35,0,11,21,34
1500000US360610224003,360610224003,"Block Group 3, Census Tract 224, New York County, New York",2199,807,784,448,573,377,0,11,364,260,209,288,211,258,1241,429,777,362,15,25,469,265,293,285,464,360,174,103,24,39,0,11,0,11,24,39,150,99
1500000US360610224004,360610224004,"Block Group 4, Census Tract 224, New York County, New York",2497,598,594,217,487,215,0,11,446,213,41,72,107,94,1724,438,1182,391,53,86,934,370,195,202,542,298,179,128,136,117,0,11,110,108,26,40,43,52
1500000US360610225000,360610225000,"Block Group 0, Census Tract 225, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610225001,360610225001,"Block Group 1, Census Tract 225, New York County, New York",3195,852,456,210,456,210,0,11,456,210,0,11,0,11,2388,676,2388,676,0,11,2286,673,102,130,0,11,351,167,296,163,0,11,256,151,40,63,55,69
1500000US360610225002,360610225002,"Block Group 2, Census Tract 225, New York County, New York",3196,807,452,267,452,267,0,11,452,267,0,11,0,11,2273,579,2222,581,0,11,2050,582,172,226,51,65,471,146,391,137,0,11,383,136,8,16,80,67
1500000US360610225003,360610225003,"Block Group 3, Census Tract 225, New York County, New York",1280,457,183,142,132,113,0,11,132,113,0,11,51,82,924,375,894,372,0,11,826,374,68,79,30,48,173,139,101,103,0,11,101,103,0,11,72,92
1500000US360610225004,360610225004,"Block Group 4, Census Tract 225, New York County, New York",1164,571,454,313,326,283,0,11,326,283,0,11,128,209,571,315,503,313,0,11,454,304,49,78,68,91,139,98,45,54,0,11,14,21,31,50,94,83
1500000US360610225005,360610225005,"Block Group 5, Census Tract 225, New York County, New York",2166,655,323,184,323,184,0,11,292,187,31,48,0,11,1516,471,1431,511,0,11,1340,509,91,88,85,98,327,219,327,219,0,11,278,210,49,54,0,11
1500000US360610226001,360610226001,"Block Group 1, Census Tract 226, New York County, New York",1791,443,304,178,304,178,0,11,203,119,101,134,0,11,1400,367,1373,367,0,11,1022,372,351,202,27,30,87,67,87,67,0,11,76,64,11,17,0,11
1500000US360610226002,360610226002,"Block Group 2, Census Tract 226, New York County, New York",947,277,221,129,170,107,0,11,110,89,60,62,51,79,660,188,595,184,0,11,420,159,175,135,65,74,66,58,66,58,0,11,24,27,42,51,0,11
1500000US360610226003,360610226003,"Block Group 3, Census Tract 226, New York County, New York",1848,356,325,153,325,153,0,11,299,153,26,31,0,11,1256,302,1071,249,0,11,863,257,208,145,185,195,267,93,168,78,0,11,130,70,38,46,99,69
1500000US360610227001,360610227001,"Block Group 1, Census Tract 227, New York County, New York",1764,816,404,349,383,366,0,11,311,371,72,113,21,67,1318,578,1296,581,0,11,1170,593,126,103,22,46,42,46,42,46,0,11,42,46,0,11,0,11
1500000US360610227002,360610227002,"Block Group 2, Census Tract 227, New York County, New York",1881,463,74,102,74,102,0,11,74,102,0,11,0,11,1631,412,1631,412,0,11,1417,392,214,215,0,11,176,77,153,76,0,11,70,54,83,76,23,26
1500000US360610227003,360610227003,"Block Group 3, Census Tract 227, New York County, New York",2006,519,426,194,397,190,0,11,361,194,36,59,29,50,1278,325,1130,317,0,11,1084,323,46,56,148,171,302,148,189,146,0,11,163,146,26,40,113,70
1500000US360610228001,360610228001,"Block Group 1, Census Tract 228, New York County, New York",1663,447,301,240,269,238,0,11,198,229,71,71,32,50,1095,321,849,298,0,11,661,261,188,155,246,273,267,124,135,90,0,11,123,91,12,20,132,103
1500000US360610228002,360610228002,"Block Group 2, Census Tract 228, New York County, New York",1304,535,254,264,254,264,0,11,254,264,0,11,0,11,870,384,842,384,0,11,822,387,20,36,28,48,180,91,121,97,0,11,106,94,15,23,59,55
1500000US360610228003,360610228003,"Block Group 3, Census Tract 228, New York County, New York",1674,566,257,183,170,149,0,11,117,144,53,68,87,113,1327,426,1172,416,0,11,894,332,278,348,155,180,90,63,46,46,0,11,46,46,0,11,44,54
1500000US360610228004,360610228004,"Block Group 4, Census Tract 228, New York County, New York",1435,492,227,121,227,121,0,11,227,121,0,11,0,11,1037,397,1037,397,0,11,1005,390,32,54,0,11,171,114,171,114,0,11,171,114,0,11,0,11
1500000US360610229000,360610229000,"Block Group 0, Census Tract 229, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610229001,360610229001,"Block Group 1, Census Tract 229, New York County, New York",753,331,33,55,33,55,0,11,33,55,0,11,0,11,639,320,625,319,37,56,588,322,0,11,14,24,81,63,81,63,0,11,81,63,0,11,0,11
1500000US360610229002,360610229002,"Block Group 2, Census Tract 229, New York County, New York",1522,473,341,160,267,163,0,11,267,163,0,11,74,89,1132,375,917,370,0,11,822,373,95,92,215,175,49,49,26,33,0,11,26,33,0,11,23,35
1500000US360610229003,360610229003,"Block Group 3, Census Tract 229, New York County, New York",2303,528,249,165,233,161,0,11,233,161,0,11,16,29,1639,389,1480,409,0,11,1275,379,205,213,159,113,415,221,332,217,0,11,292,212,40,65,83,66
1500000US360610229004,360610229004,"Block Group 4, Census Tract 229, New York County, New York",2283,783,500,290,500,290,0,11,462,298,38,62,0,11,1554,526,1493,523,0,11,1342,577,151,190,61,65,229,158,229,158,0,11,197,150,32,52,0,11
1500000US360610229005,360610229005,"Block Group 5, Census Tract 229, New York County, New York",1776,491,138,117,138,117,0,11,120,106,18,57,0,11,1353,388,1249,386,0,11,1160,373,89,145,104,107,285,154,124,80,0,11,104,71,20,33,161,141
1500000US360610230001,360610230001,"Block Group 1, Census Tract 230, New York County, New York",1776,680,426,238,389,234,0,11,389,234,0,11,37,59,1176,503,1100,508,0,11,1029,522,71,78,76,88,174,93,55,41,0,11,36,28,19,29,119,89
1500000US360610230002,360610230002,"Block Group 2, Census Tract 230, New York County, New York",2005,549,227,149,227,149,0,11,227,149,0,11,0,11,1293,410,1138,403,0,11,972,293,166,265,155,113,485,167,257,158,0,11,207,148,50,60,228,115
1500000US360610230003,360610230003,"Block Group 3, Census Tract 230, New York County, New York",1514,338,285,144,266,151,0,11,266,151,0,11,19,30,1150,275,1067,281,0,11,964,301,103,172,83,80,79,60,39,37,0,11,39,37,0,11,40,48
1500000US360610230004,360610230004,"Block Group 4, Census Tract 230, New York County, New York",2516,798,301,151,283,147,0,11,283,147,0,11,18,37,2008,696,1665,595,0,11,1538,586,127,118,343,424,207,114,44,58,0,11,44,58,0,11,163,104
1500000US360610230005,360610230005,"Block Group 5, Census Tract 230, New York County, New York",1172,381,217,161,217,161,0,11,217,161,0,11,0,11,854,286,854,286,0,11,772,302,82,97,0,11,101,83,64,57,0,11,64,57,0,11,37,61
1500000US360610231001,360610231001,"Block Group 1, Census Tract 231, New York County, New York",2691,691,602,313,602,313,0,11,602,313,0,11,0,11,1924,483,1924,483,0,11,1718,479,206,198,0,11,165,102,70,79,0,11,70,79,0,11,95,73
1500000US360610231002,360610231002,"Block Group 2, Census Tract 231, New York County, New York",2256,567,230,165,199,172,0,11,115,124,84,118,31,52,1768,441,1509,385,0,11,1273,371,236,274,259,257,258,128,143,97,0,11,106,75,37,52,115,93
1500000US360610231003,360610231003,"Block Group 3, Census Tract 231, New York County, New York",1744,513,236,148,236,148,0,11,236,148,0,11,0,11,1317,466,1171,448,0,11,1107,452,64,70,146,150,191,107,149,77,0,11,99,75,50,58,42,71
1500000US360610232001,360610232001,"Block Group 1, Census Tract 232, New York County, New York",858,293,229,174,158,149,0,11,158,149,0,11,71,92,629,172,497,185,0,11,476,181,21,36,132,137,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610232002,360610232002,"Block Group 2, Census Tract 232, New York County, New York",2327,679,772,310,695,299,0,11,695,299,0,11,77,87,1431,443,1261,436,0,11,1218,445,43,61,170,103,124,88,40,48,0,11,40,48,0,11,84,82
1500000US360610232003,360610232003,"Block Group 3, Census Tract 232, New York County, New York",1930,678,279,168,279,168,0,11,279,168,0,11,0,11,1480,545,1359,550,0,11,1037,552,322,199,121,126,171,114,74,90,0,11,74,90,0,11,97,83
1500000US360610232004,360610232004,"Block Group 4, Census Tract 232, New York County, New York",3154,970,768,434,511,308,0,11,480,298,31,51,257,279,2212,599,1585,372,0,11,1468,371,117,102,627,506,174,133,143,119,0,11,111,106,32,53,31,51
1500000US360610233000,360610233000,"Block Group 0, Census Tract 233, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610233001,360610233001,"Block Group 1, Census Tract 233, New York County, New York",2304,646,355,260,355,260,0,11,355,260,0,11,0,11,1611,477,1577,480,0,11,1453,475,124,133,34,52,338,159,207,136,0,11,186,131,21,33,131,112
1500000US360610233002,360610233002,"Block Group 2, Census Tract 233, New York County, New York",2515,520,265,184,265,184,0,11,224,170,41,66,0,11,2147,448,2106,454,0,11,1896,441,210,166,41,63,103,106,103,106,0,11,103,106,0,11,0,11
1500000US360610233003,360610233003,"Block Group 3, Census Tract 233, New York County, New York",2420,535,463,188,396,193,0,11,396,193,0,11,67,103,1734,389,1294,395,0,11,1294,395,0,11,440,406,223,107,181,109,0,11,181,109,0,11,42,65
1500000US360610234001,360610234001,"Block Group 1, Census Tract 234, New York County, New York",2395,534,677,322,633,333,0,11,633,333,0,11,44,74,1526,291,1151,266,0,11,1042,269,109,103,375,196,192,120,70,66,0,11,24,37,46,54,122,97
1500000US360610234002,360610234002,"Block Group 2, Census Tract 234, New York County, New York",2933,615,404,276,404,276,0,11,133,98,271,252,0,11,2367,536,2194,527,0,11,1681,431,513,329,173,224,162,65,89,79,0,11,64,73,25,39,73,64
1500000US360610235011,360610235011,"Block Group 1, Census Tract 235.01, New York County, New York",1248,522,168,136,168,136,0,11,168,136,0,11,0,11,1040,436,1040,436,0,11,1040,436,0,11,0,11,40,45,40,45,0,11,40,45,0,11,0,11
1500000US360610235012,360610235012,"Block Group 2, Census Tract 235.01, New York County, New York",2725,548,412,236,377,240,0,11,280,204,97,120,35,40,2141,462,1935,456,0,11,1778,460,157,124,206,155,172,107,133,101,0,11,97,89,36,42,39,43
1500000US360610235013,360610235013,"Block Group 3, Census Tract 235.01, New York County, New York",768,255,165,118,165,118,0,11,165,118,0,11,0,11,500,183,456,180,0,11,456,180,0,11,44,52,103,68,48,52,0,11,48,52,0,11,55,51
1500000US360610235014,360610235014,"Block Group 4, Census Tract 235.01, New York County, New York",2046,706,828,522,342,317,0,11,174,242,168,202,486,418,934,262,776,226,0,11,683,221,93,68,158,122,284,235,225,226,0,11,50,46,175,222,59,71
1500000US360610235021,360610235021,"Block Group 1, Census Tract 235.02, New York County, New York",2006,176,497,96,474,97,0,11,423,101,51,39,23,28,1348,157,1251,184,0,11,1005,192,246,83,97,74,161,40,71,38,0,11,60,33,11,20,90,51
1500000US360610236000,360610236000,"Block Group 0, Census Tract 236, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610236001,360610236001,"Block Group 1, Census Tract 236, New York County, New York",2189,823,847,485,720,415,0,11,689,438,31,65,127,190,1303,444,1032,435,0,11,937,435,95,109,271,279,39,47,39,47,0,11,39,47,0,11,0,11
1500000US360610236002,360610236002,"Block Group 2, Census Tract 236, New York County, New York",1451,543,342,254,342,254,0,11,190,140,152,236,0,11,920,387,735,405,0,11,663,398,72,112,185,132,189,118,52,63,0,11,52,63,0,11,137,103
1500000US360610236003,360610236003,"Block Group 3, Census Tract 236, New York County, New York",530,393,312,298,312,298,0,11,312,298,0,11,0,11,218,112,201,123,0,11,201,123,0,11,17,26,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610236004,360610236004,"Block Group 4, Census Tract 236, New York County, New York",2963,616,225,148,225,148,0,11,225,148,0,11,0,11,1912,469,1686,476,0,11,1552,469,134,164,226,157,826,203,605,185,31,46,460,142,114,114,221,131
1500000US360610237000,360610237000,"Block Group 0, Census Tract 237, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610237001,360610237001,"Block Group 1, Census Tract 237, New York County, New York",3341,701,425,222,425,222,0,11,425,222,0,11,0,11,2650,615,2469,629,0,11,2295,613,174,175,181,145,266,141,213,137,0,11,177,124,36,57,53,52
1500000US360610237002,360610237002,"Block Group 2, Census Tract 237, New York County, New York",2605,622,665,266,665,266,0,11,665,266,0,11,0,11,1617,468,1617,468,0,11,1617,468,0,11,0,11,323,155,257,143,0,11,192,129,65,84,66,60
1500000US360610237003,360610237003,"Block Group 3, Census Tract 237, New York County, New York",1753,468,176,113,176,113,0,11,176,113,0,11,0,11,1278,432,1186,440,14,23,1143,443,29,46,92,116,299,121,191,112,0,11,191,112,0,11,108,78
1500000US360610238010,360610238010,"Block Group 0, Census Tract 238.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238011,360610238011,"Block Group 1, Census Tract 238.01, New York County, New York",9041,858,1226,413,1226,413,0,16,1179,409,47,51,0,16,6361,703,6151,689,0,16,5890,746,261,204,210,209,1454,370,1025,333,0,16,965,333,60,73,429,243
1500000US360610238020,360610238020,"Block Group 0, Census Tract 238.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610238021,360610238021,"Block Group 1, Census Tract 238.02, New York County, New York",766,122,162,54,162,54,0,11,162,54,0,11,0,11,589,81,589,81,0,11,576,82,13,11,0,11,15,17,15,17,0,11,15,17,0,11,0,11
1500000US360610238022,360610238022,"Block Group 2, Census Tract 238.02, New York County, New York",510,107,104,47,104,47,0,11,104,47,0,11,0,11,390,78,390,78,0,11,390,78,0,11,0,11,16,10,16,10,0,11,16,10,0,11,0,11
1500000US360610239001,360610239001,"Block Group 1, Census Tract 239, New York County, New York",1343,368,272,155,272,155,0,11,272,155,0,11,0,11,1035,241,911,239,21,36,882,235,8,12,124,121,36,47,24,44,0,11,24,44,0,11,12,17
1500000US360610239002,360610239002,"Block Group 2, Census Tract 239, New York County, New York",1792,425,180,101,160,102,20,33,128,97,12,20,20,33,1206,379,1137,380,33,38,1008,361,96,106,69,82,406,67,208,77,0,11,158,84,50,69,198,72
1500000US360610240000,360610240000,"Block Group 0, Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610240001,360610240001,"Block Group 1, Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610241000,360610241000,"Block Group 0, Census Tract 241, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610241001,360610241001,"Block Group 1, Census Tract 241, New York County, New York",1695,436,0,11,0,11,0,11,0,11,0,11,0,11,1191,402,1173,401,22,35,1136,403,15,25,18,33,504,170,437,167,0,11,427,167,10,16,67,52
1500000US360610241002,360610241002,"Block Group 2, Census Tract 241, New York County, New York",2902,598,421,136,385,129,0,11,317,139,68,115,36,53,2160,533,2085,549,0,11,1973,589,112,166,75,93,321,141,176,111,0,11,162,108,14,24,145,133
1500000US360610241003,360610241003,"Block Group 3, Census Tract 241, New York County, New York",1254,515,207,217,87,97,0,11,87,97,0,11,120,190,756,322,659,309,0,11,423,256,236,244,97,128,291,157,220,137,0,11,70,57,150,141,71,82
1500000US360610241004,360610241004,"Block Group 4, Census Tract 241, New York County, New York",2002,697,264,200,219,186,0,11,198,187,21,36,45,75,1598,595,1378,511,0,11,1318,518,60,73,220,364,140,94,128,95,0,11,128,95,0,11,12,20
1500000US360610241005,360610241005,"Block Group 5, Census Tract 241, New York County, New York",723,258,37,37,24,31,0,11,10,19,14,23,13,21,381,256,359,254,0,11,175,198,184,187,22,34,305,139,84,85,0,11,10,20,74,81,221,127
1500000US360610242000,360610242000,"Block Group 0, Census Tract 242, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610242001,360610242001,"Block Group 1, Census Tract 242, New York County, New York",2001,344,811,216,811,216,0,11,769,239,42,62,0,11,1045,181,852,174,0,11,768,191,84,78,193,141,145,66,91,53,0,11,91,53,0,11,54,46
1500000US360610242002,360610242002,"Block Group 2, Census Tract 242, New York County, New York",1199,252,236,171,129,91,0,11,112,86,17,26,107,145,768,178,430,147,0,11,337,131,93,85,338,160,195,54,65,43,0,11,65,43,0,11,130,58
1500000US360610242003,360610242003,"Block Group 3, Census Tract 242, New York County, New York",1029,277,185,100,118,69,0,11,118,69,0,11,67,79,796,236,691,213,0,11,691,213,0,11,105,125,48,44,0,11,0,11,0,11,0,11,48,44
1500000US360610243011,360610243011,"Block Group 1, Census Tract 243.01, New York County, New York",1681,446,418,278,418,278,0,11,379,277,39,49,0,11,1061,252,1008,258,0,11,780,256,228,180,53,80,202,130,107,79,0,11,28,31,79,79,95,95
1500000US360610243012,360610243012,"Block Group 2, Census Tract 243.01, New York County, New York",1968,384,168,101,168,101,0,11,168,101,0,11,0,11,1585,340,1563,343,0,11,1505,343,58,51,22,28,215,78,134,79,0,11,89,68,45,44,81,67
1500000US360610243013,360610243013,"Block Group 3, Census Tract 243.01, New York County, New York",627,242,63,56,63,56,0,11,60,48,3,23,0,11,505,219,505,219,0,11,465,207,40,86,0,11,59,45,35,41,0,11,35,41,0,11,24,21
1500000US360610243020,360610243020,"Block Group 0, Census Tract 243.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610243021,360610243021,"Block Group 1, Census Tract 243.02, New York County, New York",2162,446,623,245,581,228,0,11,260,124,321,239,42,74,1307,337,1192,356,0,11,861,392,331,208,115,70,232,116,71,79,0,11,35,52,36,58,161,87
1500000US360610243022,360610243022,"Block Group 2, Census Tract 243.02, New York County, New York",3023,637,860,298,776,280,0,11,627,256,149,128,84,89,1667,468,1510,468,0,11,1143,439,367,223,157,118,496,246,273,203,0,11,273,203,0,11,223,201
1500000US360610243023,360610243023,"Block Group 3, Census Tract 243.02, New York County, New York",2271,498,736,291,396,244,0,11,396,244,0,11,340,311,1281,297,977,350,0,11,829,321,148,155,304,214,254,98,159,94,0,11,122,81,37,42,95,73
1500000US360610245001,360610245001,"Block Group 1, Census Tract 245, New York County, New York",1805,578,190,149,190,149,0,11,190,149,0,11,0,11,1591,532,1364,520,0,11,1260,595,104,168,227,202,24,40,0,11,0,11,0,11,0,11,24,40
1500000US360610245002,360610245002,"Block Group 2, Census Tract 245, New York County, New York",2244,592,66,74,66,74,0,11,66,74,0,11,0,11,1808,564,1729,598,28,43,1596,601,105,116,79,95,370,171,321,168,0,11,285,159,36,58,49,55
1500000US360610245003,360610245003,"Block Group 3, Census Tract 245, New York County, New York",1767,675,319,258,319,258,0,11,319,258,0,11,0,11,1289,520,1289,520,0,11,1199,521,90,113,0,11,159,114,159,114,0,11,159,114,0,11,0,11
1500000US360610245004,360610245004,"Block Group 4, Census Tract 245, New York County, New York",2911,783,628,364,628,364,0,11,497,278,131,216,0,11,2067,723,1975,716,0,11,1528,580,447,471,92,108,216,138,98,88,0,11,98,88,0,11,118,116
1500000US360610245005,360610245005,"Block Group 5, Census Tract 245, New York County, New York",3605,1205,693,397,445,349,0,11,445,349,0,11,248,261,2525,889,2153,906,0,11,1896,819,257,377,372,302,387,181,178,146,0,11,151,141,27,42,209,160
1500000US360610245006,360610245006,"Block Group 6, Census Tract 245, New York County, New York",1068,452,140,140,73,90,0,11,28,54,45,69,67,108,874,384,727,357,0,11,499,335,228,149,147,196,54,62,30,48,0,11,0,11,30,48,24,39
1500000US360610245007,360610245007,"Block Group 7, Census Tract 245, New York County, New York",1730,749,348,289,348,289,0,11,226,213,122,183,0,11,1011,514,951,519,0,11,912,515,39,59,60,97,371,266,162,180,0,11,162,180,0,11,209,221
1500000US360610247000,360610247000,"Block Group 0, Census Tract 247, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610247001,360610247001,"Block Group 1, Census Tract 247, New York County, New York",1389,582,233,211,233,211,0,11,233,211,0,11,0,11,1023,443,1023,443,0,11,801,419,222,345,0,11,133,101,99,82,0,11,99,82,0,11,34,56
1500000US360610247002,360610247002,"Block Group 2, Census Tract 247, New York County, New York",1676,503,100,92,100,92,0,11,68,63,32,66,0,11,1282,454,1282,454,0,11,1095,472,187,215,0,11,294,139,230,134,0,11,117,99,113,104,64,72
1500000US360610247003,360610247003,"Block Group 3, Census Tract 247, New York County, New York",1592,507,229,144,191,142,0,11,191,142,0,11,38,50,1129,471,1092,476,0,11,1092,476,0,11,37,50,234,126,234,126,0,11,234,126,0,11,0,11
1500000US360610247004,360610247004,"Block Group 4, Census Tract 247, New York County, New York",1639,754,274,171,274,171,0,11,274,171,0,11,0,11,1220,565,1220,565,0,11,984,412,236,346,0,11,145,125,127,121,0,11,69,84,58,85,18,30
1500000US360610247005,360610247005,"Block Group 5, Census Tract 247, New York County, New York",1148,321,90,87,90,87,0,11,51,73,39,49,0,11,729,292,729,292,0,11,474,233,255,224,0,11,329,141,61,55,0,11,61,55,0,11,268,148
1500000US360610249001,360610249001,"Block Group 1, Census Tract 249, New York County, New York",1180,176,179,78,165,72,0,11,151,69,14,23,14,18,864,128,774,103,0,11,682,107,92,79,90,96,137,51,70,46,0,11,42,28,28,41,67,42
1500000US360610251001,360610251001,"Block Group 1, Census Tract 251, New York County, New York",978,204,202,86,202,86,0,11,109,89,93,67,0,11,618,149,577,156,0,11,477,135,100,93,41,31,158,52,103,47,0,11,43,29,60,45,55,32
1500000US360610251002,360610251002,"Block Group 2, Census Tract 251, New York County, New York",1484,236,304,82,281,82,0,11,232,84,49,44,23,36,927,162,827,162,0,11,669,151,158,133,100,73,253,74,137,55,0,11,84,49,53,42,116,66
1500000US360610253001,360610253001,"Block Group 1, Census Tract 253, New York County, New York",3052,1400,876,627,749,607,0,11,572,588,177,258,127,201,1833,792,1447,619,0,11,1156,554,291,404,386,551,343,159,239,131,0,11,165,133,74,100,104,98
1500000US360610253002,360610253002,"Block Group 2, Census Tract 253, New York County, New York",2417,1045,527,373,400,312,0,11,400,312,0,11,127,207,1616,794,1539,810,0,11,1539,810,0,11,77,127,274,149,189,148,0,11,189,148,0,11,85,86
1500000US360610253003,360610253003,"Block Group 3, Census Tract 253, New York County, New York",2520,678,210,126,161,105,0,11,161,105,0,11,49,78,2024,683,1771,671,0,11,1414,665,357,397,253,250,286,136,119,104,0,11,119,104,0,11,167,98
1500000US360610253004,360610253004,"Block Group 4, Census Tract 253, New York County, New York",1257,450,160,172,160,172,0,11,64,85,96,151,0,11,815,297,815,297,0,11,771,290,44,70,0,11,282,158,157,111,0,11,157,111,0,11,125,115
1500000US360610253005,360610253005,"Block Group 5, Census Tract 253, New York County, New York",1735,639,249,229,239,229,0,11,239,229,0,11,10,17,1398,479,1356,478,48,78,1308,471,0,11,42,65,88,54,36,42,17,29,19,29,0,11,52,45
1500000US360610253006,360610253006,"Block Group 6, Census Tract 253, New York County, New York",2388,675,235,132,235,132,0,11,198,118,37,61,0,11,1876,603,1876,603,0,11,1838,605,38,62,0,11,277,126,168,99,0,11,168,99,0,11,109,90
1500000US360610255000,360610255000,"Block Group 0, Census Tract 255, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610255001,360610255001,"Block Group 1, Census Tract 255, New York County, New York",1449,489,139,127,139,127,0,11,139,127,0,11,0,11,1153,426,1153,426,0,11,902,377,251,233,0,11,157,174,145,173,0,11,145,173,0,11,12,20
1500000US360610255002,360610255002,"Block Group 2, Census Tract 255, New York County, New York",1432,703,282,240,282,240,0,11,282,240,0,11,0,11,861,419,804,410,0,11,804,410,0,11,57,69,289,182,208,178,0,11,208,178,0,11,81,79
1500000US360610255003,360610255003,"Block Group 3, Census Tract 255, New York County, New York",1477,396,121,99,109,96,0,11,31,48,78,83,12,19,1018,323,915,361,0,11,724,339,191,155,103,107,338,169,233,177,0,11,77,76,156,162,105,75
1500000US360610255004,360610255004,"Block Group 4, Census Tract 255, New York County, New York",915,383,104,123,104,123,0,11,104,123,0,11,0,11,718,349,673,353,0,11,669,345,4,26,45,48,93,59,59,57,0,11,59,57,0,11,34,43
1500000US360610257001,360610257001,"Block Group 1, Census Tract 257, New York County, New York",734,180,176,67,176,67,33,54,143,56,0,11,0,11,485,133,485,133,34,55,451,144,0,11,0,11,73,49,48,35,0,11,48,35,0,11,25,32
1500000US360610257002,360610257002,"Block Group 2, Census Tract 257, New York County, New York",1400,244,225,93,225,93,0,11,225,93,0,11,0,11,1044,207,1020,208,0,11,1000,217,20,32,24,38,131,86,122,83,0,11,122,83,0,11,9,14
