GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24
1500000US360610201021,360610201021,"Block Group 1, Census Tract 201.02, New York County, New York",424,95,424,95,0,11,19,31,0,11,22,29,35,31,33,28,0,11,0,11,0,11,18,29,0,11,13,22,0,11,0,11,6,9,42,44,30,33,18,18,6,10,97,61,85,58,0,11
1500000US360610201022,360610201022,"Block Group 2, Census Tract 201.02, New York County, New York",508,90,508,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,49,72,0,11,56,50,0,11,65,56,88,78,24,22,45,41,83,45,98,60,0,11
1500000US360610201023,360610201023,"Block Group 3, Census Tract 201.02, New York County, New York",330,109,330,109,0,11,0,11,0,11,0,11,25,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,35,58,0,11,46,50,46,52,0,11,37,31,71,75,18,24,52,56,0,11
1500000US360610201024,360610201024,"Block Group 4, Census Tract 201.02, New York County, New York",317,106,301,112,0,11,0,11,11,16,0,11,8,12,0,11,20,32,15,23,0,11,0,11,0,11,0,11,0,11,1,5,10,16,30,37,52,46,17,21,7,13,46,38,84,73,16,26
1500000US360610203001,360610203001,"Block Group 1, Census Tract 203, New York County, New York",454,64,451,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,27,0,11,36,23,44,19,52,35,73,35,143,42,87,35,3,5
1500000US360610203002,360610203002,"Block Group 2, Census Tract 203, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610205000,360610205000,"Block Group 0, Census Tract 205, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610205001,360610205001,"Block Group 1, Census Tract 205, New York County, New York",454,85,429,88,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,25,22,27,25,7,11,167,77,194,65,25,28
1500000US360610205002,360610205002,"Block Group 2, Census Tract 205, New York County, New York",250,67,250,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,0,11,0,11,0,11,0,11,6,10,0,11,0,11,28,34,8,13,7,10,13,16,120,59,61,49,0,11
1500000US360610205003,360610205003,"Block Group 3, Census Tract 205, New York County, New York",251,49,251,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,20,24,18,20,96,40,112,44,0,11
1500000US360610206001,360610206001,"Block Group 1, Census Tract 206, New York County, New York",564,113,564,113,0,11,0,11,5,9,0,11,0,11,0,11,56,61,0,11,28,43,19,27,44,38,48,50,8,13,8,14,34,42,8,12,61,48,115,48,53,37,70,52,7,11,0,11
1500000US360610206002,360610206002,"Block Group 2, Census Tract 206, New York County, New York",571,116,571,116,9,15,9,15,0,11,49,35,25,23,22,35,17,22,0,11,0,11,10,17,0,11,29,32,25,40,10,17,46,53,63,47,94,87,30,41,47,40,41,32,45,45,0,11
1500000US360610207011,360610207011,"Block Group 1, Census Tract 207.01, New York County, New York",810,83,792,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,0,11,0,11,0,11,0,11,29,41,33,31,105,67,126,65,353,98,138,54,18,24
1500000US360610207012,360610207012,"Block Group 2, Census Tract 207.01, New York County, New York",483,97,463,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,0,11,23,29,33,51,30,27,53,38,133,75,175,67,20,27
1500000US360610208001,360610208001,"Block Group 1, Census Tract 208, New York County, New York",483,120,483,120,0,11,0,11,17,26,0,11,0,11,34,37,56,60,0,11,0,11,20,33,34,47,0,11,32,54,0,11,38,44,69,69,0,11,77,83,0,11,82,72,24,35,0,11
1500000US360610208002,360610208002,"Block Group 2, Census Tract 208, New York County, New York",790,154,790,154,0,11,0,11,0,11,0,11,0,11,15,25,0,11,123,92,18,27,85,70,0,11,0,11,15,27,0,11,80,84,19,30,45,53,197,126,48,63,86,73,59,47,0,11
1500000US360610208003,360610208003,"Block Group 3, Census Tract 208, New York County, New York",445,120,445,120,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,66,54,14,22,24,38,44,67,13,21,0,11,0,11,28,32,84,76,82,73,90,65,0,11
1500000US360610209011,360610209011,"Block Group 1, Census Tract 209.01, New York County, New York",569,123,513,119,0,11,0,11,6,10,10,14,24,20,12,19,27,43,9,14,28,44,25,39,0,11,0,11,0,11,0,11,0,11,74,61,37,29,164,77,29,46,53,30,15,18,56,53
1500000US360610209012,360610209012,"Block Group 2, Census Tract 209.01, New York County, New York",861,114,861,114,0,11,17,27,43,43,72,46,33,37,72,43,81,56,108,59,29,38,33,30,0,11,49,40,84,72,38,31,0,11,27,28,84,64,91,66,0,11,0,11,0,11,0,11
1500000US360610210000,360610210000,"Block Group 0, Census Tract 210, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610210001,360610210001,"Block Group 1, Census Tract 210, New York County, New York",376,141,360,140,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,21,0,11,0,11,13,19,42,40,72,75,191,111,29,32,0,11,0,11,16,26
1500000US360610210002,360610210002,"Block Group 2, Census Tract 210, New York County, New York",1035,162,1035,162,0,11,0,11,0,11,0,11,40,63,47,56,14,24,0,11,0,11,0,11,0,11,0,11,0,11,17,27,0,11,41,41,138,100,442,145,45,44,233,119,18,32,0,11
1500000US360610210003,360610210003,"Block Group 3, Census Tract 210, New York County, New York",527,161,527,161,0,11,79,89,0,11,13,21,88,81,0,11,41,57,0,11,0,11,0,11,113,96,74,75,37,53,31,34,0,11,0,11,17,27,34,52,0,11,0,11,0,11,0,11
1500000US360610210004,360610210004,"Block Group 4, Census Tract 210, New York County, New York",749,177,749,177,41,65,65,78,55,66,325,140,12,21,20,32,0,11,33,37,22,36,54,47,0,11,0,11,17,28,14,24,63,78,0,11,14,26,0,11,0,11,0,11,14,24,0,11
1500000US360610211000,360610211000,"Block Group 0, Census Tract 211, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610211001,360610211001,"Block Group 1, Census Tract 211, New York County, New York",452,173,359,151,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,43,54,65,104,29,34,181,128,41,50,93,110
1500000US360610211002,360610211002,"Block Group 2, Census Tract 211, New York County, New York",459,120,459,120,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,42,47,25,41,35,33,25,30,131,79,201,99,0,11
1500000US360610211003,360610211003,"Block Group 3, Census Tract 211, New York County, New York",767,196,767,196,0,11,0,11,0,11,0,11,0,11,98,139,0,11,28,47,0,11,0,11,15,30,0,11,0,11,0,11,55,88,0,11,21,36,47,55,143,140,162,112,198,130,0,11
1500000US360610211004,360610211004,"Block Group 4, Census Tract 211, New York County, New York",470,199,470,199,0,11,0,11,0,11,33,54,0,11,0,11,25,40,52,85,0,11,29,49,67,108,19,32,0,11,16,29,133,131,19,31,0,11,77,96,0,11,0,11,0,11,0,11
1500000US360610211005,360610211005,"Block Group 5, Census Tract 211, New York County, New York",449,169,449,169,0,11,0,11,0,11,61,65,69,68,6,18,0,11,58,61,0,11,15,24,0,11,144,153,12,21,0,11,14,26,54,79,0,11,16,33,0,11,0,11,0,11,0,11
1500000US360610211006,360610211006,"Block Group 6, Census Tract 211, New York County, New York",68,75,68,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,51,0,11,40,55,0,11
1500000US360610211007,360610211007,"Block Group 7, Census Tract 211, New York County, New York",336,170,336,170,0,11,0,11,0,11,0,11,24,34,17,29,0,11,90,132,0,11,27,41,0,11,0,11,0,11,0,11,12,19,0,11,0,11,92,112,27,33,12,20,35,42,0,11
1500000US360610212001,360610212001,"Block Group 1, Census Tract 212, New York County, New York",887,177,868,179,0,11,0,11,19,29,101,78,27,32,14,24,25,30,88,87,19,31,26,37,0,11,49,64,0,11,75,72,87,90,44,52,18,22,43,36,66,64,59,69,108,69,19,31
1500000US360610212002,360610212002,"Block Group 2, Census Tract 212, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610212003,360610212003,"Block Group 3, Census Tract 212, New York County, New York",573,156,573,156,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,0,11,8,17,111,96,96,69,30,49,227,141,89,62,0,11
1500000US360610212004,360610212004,"Block Group 4, Census Tract 212, New York County, New York",1015,178,1015,178,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,0,11,0,11,0,11,27,30,39,45,54,57,165,84,185,98,383,150,150,89,0,11
1500000US360610213031,360610213031,"Block Group 1, Census Tract 213.03, New York County, New York",563,140,531,135,0,11,0,11,23,32,37,46,34,39,19,31,0,11,0,11,20,31,0,11,30,41,0,11,15,25,0,11,9,16,57,37,0,11,14,16,167,91,80,50,26,38,32,38
1500000US360610213032,360610213032,"Block Group 2, Census Tract 213.03, New York County, New York",274,93,274,93,0,11,0,11,0,11,0,11,0,11,43,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,19,32,40,42,40,47,48,40,74,68,0,11,0,11,0,11
1500000US360610213033,360610213033,"Block Group 3, Census Tract 213.03, New York County, New York",707,131,633,136,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,28,47,74,0,11,41,33,0,11,0,11,18,30,30,38,81,55,11,16,85,64,146,82,101,62,55,57,74,62
1500000US360610213034,360610213034,"Block Group 4, Census Tract 213.03, New York County, New York",558,132,530,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,30,48,7,12,16,26,0,11,0,11,0,11,7,11,26,29,65,52,175,91,134,77,35,35,35,39,28,46
1500000US360610214001,360610214001,"Block Group 1, Census Tract 214, New York County, New York",862,132,862,132,13,21,9,14,21,33,7,12,8,11,0,11,0,11,0,11,0,11,16,27,48,44,0,11,15,25,15,25,107,70,105,52,20,18,188,81,175,86,69,65,46,35,0,11
1500000US360610214002,360610214002,"Block Group 2, Census Tract 214, New York County, New York",973,121,961,124,0,11,0,11,0,11,7,11,7,11,0,11,13,22,0,11,6,8,30,36,4,8,9,14,23,38,17,27,45,55,100,73,59,41,340,116,147,74,120,72,34,34,12,20
1500000US360610215001,360610215001,"Block Group 1, Census Tract 215, New York County, New York",235,61,227,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,10,0,11,0,11,0,11,0,11,0,11,28,30,76,56,30,28,11,17,77,40,8,13
1500000US360610215002,360610215002,"Block Group 2, Census Tract 215, New York County, New York",1024,93,1016,95,0,11,0,11,103,66,12,21,63,51,93,57,55,44,18,30,41,41,6,10,24,29,15,16,45,45,26,29,20,23,77,54,45,47,136,61,120,53,59,41,58,41,8,15
1500000US360610216001,360610216001,"Block Group 1, Census Tract 216, New York County, New York",664,140,664,140,0,11,27,45,0,11,0,11,0,11,0,11,0,11,11,22,0,11,0,11,0,11,63,70,44,43,0,11,14,22,12,19,32,48,178,100,83,80,156,88,44,36,0,11
1500000US360610216002,360610216002,"Block Group 2, Census Tract 216, New York County, New York",402,129,374,124,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,40,28,44,31,50,16,27,40,51,67,73,80,52,11,17,39,44,37,33,28,46
1500000US360610216003,360610216003,"Block Group 3, Census Tract 216, New York County, New York",424,101,424,101,0,11,0,11,0,11,56,63,0,11,0,11,0,11,0,11,26,40,54,64,0,11,0,11,0,11,0,11,15,25,63,61,54,52,87,79,30,23,10,15,29,43,0,11
1500000US360610216004,360610216004,"Block Group 4, Census Tract 216, New York County, New York",470,126,434,131,0,11,0,11,0,11,14,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,78,73,43,51,36,51,51,50,68,44,73,54,71,60,36,40
1500000US360610216005,360610216005,"Block Group 5, Census Tract 216, New York County, New York",825,143,825,143,0,11,22,35,14,22,50,50,0,11,25,41,0,11,0,11,0,11,13,21,23,25,0,11,43,61,102,94,83,84,79,65,43,41,38,48,73,58,87,53,130,62,0,11
1500000US360610217031,360610217031,"Block Group 1, Census Tract 217.03, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610218001,360610218001,"Block Group 1, Census Tract 218, New York County, New York",371,96,371,96,0,11,0,11,0,11,0,11,0,11,14,21,23,27,0,11,22,19,10,16,0,11,0,11,0,11,53,48,0,11,25,29,15,28,46,57,54,63,65,41,44,43,0,11
1500000US360610218002,360610218002,"Block Group 2, Census Tract 218, New York County, New York",690,141,663,140,0,11,0,11,29,46,42,54,52,59,42,51,35,42,26,31,24,38,0,11,0,11,30,48,0,11,71,82,0,11,38,61,14,22,23,26,123,90,81,61,33,51,27,46
1500000US360610218003,360610218003,"Block Group 3, Census Tract 218, New York County, New York",605,144,605,144,0,11,0,11,0,11,0,11,52,56,0,11,29,47,0,11,28,44,0,11,0,11,0,11,0,11,30,46,10,17,31,39,78,82,122,88,77,78,57,55,91,72,0,11
1500000US360610218004,360610218004,"Block Group 4, Census Tract 218, New York County, New York",686,156,686,156,0,11,0,11,0,11,31,35,12,19,44,54,0,11,26,41,0,11,0,11,11,19,13,20,47,69,0,11,0,11,70,76,0,11,110,96,57,47,87,76,178,110,0,11
1500000US360610219000,360610219000,"Block Group 0, Census Tract 219, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610219001,360610219001,"Block Group 1, Census Tract 219, New York County, New York",358,108,358,108,0,11,0,11,0,11,0,11,23,37,25,40,0,11,13,21,0,11,0,11,34,53,0,11,0,11,0,11,0,11,37,46,48,60,63,47,60,56,16,26,39,45,0,11
1500000US360610219002,360610219002,"Block Group 2, Census Tract 219, New York County, New York",375,121,375,121,0,11,0,11,0,11,20,31,15,24,18,29,38,61,0,11,0,11,67,53,0,11,4,12,0,11,53,58,0,11,35,42,9,15,83,54,0,11,22,34,11,18,0,11
1500000US360610219003,360610219003,"Block Group 3, Census Tract 219, New York County, New York",1070,144,1070,144,0,11,12,18,48,49,56,55,144,95,96,90,78,69,34,51,26,38,132,93,13,21,153,100,81,92,26,28,22,27,62,58,0,11,70,77,0,11,17,26,0,11,0,11
1500000US360610219004,360610219004,"Block Group 4, Census Tract 219, New York County, New York",190,72,190,72,0,11,0,11,0,11,44,40,0,11,0,11,0,11,81,69,0,11,0,11,0,11,23,38,0,11,0,11,13,20,17,26,12,20,0,11,0,11,0,11,0,11,0,11
1500000US360610220001,360610220001,"Block Group 1, Census Tract 220, New York County, New York",400,112,400,112,0,11,0,11,0,11,112,65,0,11,17,28,14,21,0,11,0,11,0,11,21,34,0,11,0,11,32,49,40,48,0,11,24,39,13,21,50,48,77,56,0,11,0,11
1500000US360610220002,360610220002,"Block Group 2, Census Tract 220, New York County, New York",430,132,430,132,0,11,0,11,0,11,0,11,0,11,0,11,12,19,0,11,0,11,17,32,0,11,0,11,0,11,0,11,29,46,42,52,0,11,44,47,74,63,92,79,120,75,0,11
1500000US360610220003,360610220003,"Block Group 3, Census Tract 220, New York County, New York",234,102,234,102,0,11,0,11,0,11,13,21,0,11,0,11,46,69,0,11,0,11,0,11,0,11,0,11,0,11,31,49,0,11,0,11,0,11,35,30,15,25,94,94,0,11,0,11
1500000US360610220004,360610220004,"Block Group 4, Census Tract 220, New York County, New York",331,115,331,115,0,11,0,11,0,11,0,11,22,32,0,11,0,11,0,11,0,11,0,11,0,11,35,41,0,11,23,32,22,29,28,37,77,64,35,41,0,11,7,12,82,59,0,11
1500000US360610220005,360610220005,"Block Group 5, Census Tract 220, New York County, New York",786,147,786,147,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,40,46,56,0,11,12,20,74,72,90,76,74,72,108,90,121,85,99,70,72,63,65,52,0,11
1500000US360610221021,360610221021,"Block Group 1, Census Tract 221.02, New York County, New York",634,103,634,103,0,11,0,11,0,11,0,11,29,46,22,35,0,11,14,22,0,11,0,11,30,28,0,11,9,15,21,34,11,18,39,31,54,39,129,74,170,66,106,58,0,11,0,11
1500000US360610221022,360610221022,"Block Group 2, Census Tract 221.02, New York County, New York",158,78,158,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,47,0,11,0,11,0,11,15,23,0,11,0,11,51,52,0,11,29,46,34,42,0,11
1500000US360610222001,360610222001,"Block Group 1, Census Tract 222, New York County, New York",517,91,517,91,0,11,0,11,11,16,28,31,32,30,28,32,8,14,25,27,0,11,7,12,11,16,32,30,7,10,21,32,0,11,12,18,14,18,120,67,34,27,51,42,76,37,0,11
1500000US360610222002,360610222002,"Block Group 2, Census Tract 222, New York County, New York",463,106,463,106,0,11,0,11,0,11,21,23,12,19,28,26,0,11,0,11,9,13,0,11,33,39,41,39,0,11,20,31,23,25,22,34,0,11,72,50,57,49,38,34,87,55,0,11
1500000US360610223010,360610223010,"Block Group 0, Census Tract 223.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223011,360610223011,"Block Group 1, Census Tract 223.01, New York County, New York",435,134,435,134,0,11,0,11,0,11,0,11,84,85,0,11,50,62,0,11,14,22,18,31,0,11,0,11,16,27,13,22,0,11,53,55,61,72,56,64,12,19,27,42,31,45,0,11
1500000US360610223012,360610223012,"Block Group 2, Census Tract 223.01, New York County, New York",644,159,644,159,0,11,0,11,0,11,0,11,18,28,0,11,0,11,17,26,34,38,19,29,0,11,0,11,53,59,181,124,16,26,103,81,0,11,78,63,95,74,24,28,6,12,0,11
1500000US360610223013,360610223013,"Block Group 3, Census Tract 223.01, New York County, New York",650,124,650,124,0,11,0,11,0,11,47,55,0,11,31,34,0,11,11,19,0,11,0,11,14,21,11,21,0,11,0,11,40,47,33,43,18,28,209,105,84,79,61,53,91,56,0,11
1500000US360610223014,360610223014,"Block Group 4, Census Tract 223.01, New York County, New York",499,126,450,127,0,11,0,11,0,11,0,11,0,11,18,29,0,11,0,11,27,43,37,43,12,21,0,11,26,44,6,18,0,11,53,45,0,11,136,99,14,22,58,57,63,61,49,62
1500000US360610223020,360610223020,"Block Group 0, Census Tract 223.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223021,360610223021,"Block Group 1, Census Tract 223.02, New York County, New York",1529,39,1483,65,0,11,18,30,7,10,120,55,68,47,60,53,39,38,49,46,54,41,35,39,15,17,17,26,67,58,24,30,58,47,69,52,74,51,156,78,260,94,134,59,159,79,46,43
1500000US360610224001,360610224001,"Block Group 1, Census Tract 224, New York County, New York",609,136,609,136,0,11,16,24,0,11,18,21,40,64,0,11,0,11,0,11,0,11,32,47,12,20,0,11,0,11,23,35,40,56,76,59,58,49,182,102,41,42,71,72,0,11,0,11
1500000US360610224002,360610224002,"Block Group 2, Census Tract 224, New York County, New York",371,144,337,140,0,11,0,11,0,11,16,27,0,11,0,11,20,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,35,40,100,95,18,30,11,19,56,52,81,75,34,56
1500000US360610224003,360610224003,"Block Group 3, Census Tract 224, New York County, New York",716,142,716,142,0,11,0,11,36,58,116,94,53,43,27,31,18,29,16,26,27,32,33,37,28,32,115,103,77,74,0,11,31,38,89,60,0,11,0,11,17,27,33,47,0,11,0,11
1500000US360610224004,360610224004,"Block Group 4, Census Tract 224, New York County, New York",840,137,840,137,0,11,0,11,39,45,129,81,110,83,69,67,0,11,140,101,48,56,31,49,33,53,95,84,16,26,36,43,47,46,0,11,37,42,10,16,0,11,0,11,0,11,0,11
1500000US360610225000,360610225000,"Block Group 0, Census Tract 225, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610225001,360610225001,"Block Group 1, Census Tract 225, New York County, New York",851,163,809,156,0,11,0,11,0,11,0,11,87,88,0,11,20,23,0,11,9,16,0,11,0,11,0,11,0,11,0,11,41,39,90,82,23,31,162,85,203,109,153,80,21,23,42,67
1500000US360610225002,360610225002,"Block Group 2, Census Tract 225, New York County, New York",642,165,642,165,0,11,0,11,0,11,0,11,0,11,0,11,32,53,0,11,0,11,0,11,0,11,0,11,40,62,0,11,0,11,27,39,102,70,178,91,75,63,67,48,121,86,0,11
1500000US360610225003,360610225003,"Block Group 3, Census Tract 225, New York County, New York",570,186,426,145,0,11,0,11,0,11,19,30,0,11,0,11,26,42,0,11,0,11,0,11,0,11,35,47,0,11,0,11,0,11,55,53,12,22,80,77,62,73,120,96,17,27,144,110
1500000US360610225004,360610225004,"Block Group 4, Census Tract 225, New York County, New York",286,110,286,110,0,11,0,11,15,23,0,11,0,11,30,48,0,11,0,11,0,11,0,11,0,11,36,56,0,11,0,11,35,29,0,11,19,22,83,76,68,78,0,11,0,11,0,11
1500000US360610225005,360610225005,"Block Group 5, Census Tract 225, New York County, New York",650,175,638,184,0,11,0,11,0,11,0,11,0,11,92,98,68,76,0,11,35,56,0,11,12,20,11,19,34,44,0,11,0,11,186,125,122,90,26,29,0,11,52,48,0,11,12,22
1500000US360610226001,360610226001,"Block Group 1, Census Tract 226, New York County, New York",617,124,576,116,0,11,0,11,0,11,0,11,18,29,0,11,18,28,24,39,0,11,10,15,0,11,20,31,18,28,8,14,56,39,76,55,55,45,114,61,82,62,56,42,21,33,41,47
1500000US360610226002,360610226002,"Block Group 2, Census Tract 226, New York County, New York",214,83,214,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,52,51,53,50,27,34,19,29,24,38,39,28,0,11
1500000US360610226003,360610226003,"Block Group 3, Census Tract 226, New York County, New York",660,125,635,119,0,11,0,11,0,11,0,11,0,11,0,11,0,11,44,46,51,39,8,11,25,22,0,11,11,20,22,25,25,39,93,61,45,45,113,82,110,55,59,51,29,24,25,40
1500000US360610227001,360610227001,"Block Group 1, Census Tract 227, New York County, New York",419,152,419,152,0,11,0,11,0,11,18,27,0,11,52,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,28,0,11,31,36,27,42,39,48,65,73,66,58,104,78,0,11
1500000US360610227002,360610227002,"Block Group 2, Census Tract 227, New York County, New York",478,103,478,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11,0,11,9,15,16,25,39,46,77,50,101,39,130,77,97,79,0,11
1500000US360610227003,360610227003,"Block Group 3, Census Tract 227, New York County, New York",909,140,909,140,0,11,0,11,44,51,133,94,0,11,47,56,0,11,19,30,15,24,0,11,0,11,0,11,56,51,63,72,16,24,13,22,38,45,215,104,146,90,83,63,21,25,0,11
1500000US360610228001,360610228001,"Block Group 1, Census Tract 228, New York County, New York",780,191,780,191,0,11,0,11,0,11,0,11,6,9,0,11,33,56,38,60,0,11,49,62,0,11,0,11,68,83,0,11,2,18,25,47,150,95,233,109,49,56,127,92,0,11,0,11
1500000US360610228002,360610228002,"Block Group 2, Census Tract 228, New York County, New York",428,117,428,117,0,11,0,11,0,11,29,32,13,21,0,11,0,11,0,11,0,11,20,32,10,17,45,73,0,11,65,60,12,20,126,91,59,64,36,58,13,20,0,11,0,11,0,11
1500000US360610228003,360610228003,"Block Group 3, Census Tract 228, New York County, New York",625,171,588,162,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,0,11,17,28,0,11,14,24,15,23,90,110,89,75,41,53,133,92,102,95,50,60,22,26,37,60
1500000US360610228004,360610228004,"Block Group 4, Census Tract 228, New York County, New York",280,118,280,118,0,11,0,11,18,32,0,11,0,11,0,11,0,11,0,11,0,11,16,25,0,11,0,11,0,11,0,11,12,19,28,42,0,11,24,30,84,84,40,49,58,52,0,11
1500000US360610229000,360610229000,"Block Group 0, Census Tract 229, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610229001,360610229001,"Block Group 1, Census Tract 229, New York County, New York",318,106,304,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,37,0,11,42,48,91,76,67,65,66,55,14,22,14,24
1500000US360610229002,360610229002,"Block Group 2, Census Tract 229, New York County, New York",513,137,453,141,0,11,0,11,0,11,0,11,14,23,0,11,0,11,0,11,40,57,0,11,0,11,40,65,23,37,0,11,62,74,39,56,61,69,40,44,28,45,106,90,0,11,60,70
1500000US360610229003,360610229003,"Block Group 3, Census Tract 229, New York County, New York",802,165,754,171,0,11,0,11,0,11,0,11,34,39,35,40,0,11,0,11,62,73,59,54,0,11,15,23,0,11,33,50,34,54,106,92,19,30,40,65,129,108,132,85,56,52,48,35
1500000US360610229004,360610229004,"Block Group 4, Census Tract 229, New York County, New York",455,126,455,126,0,11,0,11,0,11,0,11,0,11,0,11,14,25,0,11,0,11,0,11,46,53,0,11,25,30,0,11,0,11,27,43,0,11,128,106,105,72,63,74,47,43,0,11
1500000US360610229005,360610229005,"Block Group 5, Census Tract 229, New York County, New York",563,144,501,150,0,11,0,11,0,11,0,11,15,25,0,11,0,11,0,11,0,11,0,11,34,54,0,11,0,11,19,30,18,28,0,11,62,47,82,54,40,54,131,92,100,79,62,60
