GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
1500000US360610195004,360610195004,"Block Group 4, Census Tract 195, New York County, New York",548,117,150,52,0,11,50,43,14,24,73,39,13,21,0,11,398,114,119,91,149,71,41,37,31,33,16,25,42,40
1500000US360610195005,360610195005,"Block Group 5, Census Tract 195, New York County, New York",689,120,26,31,0,11,26,31,0,11,0,11,0,11,0,11,663,120,172,75,172,98,141,80,71,44,30,35,77,76
1500000US360610196001,360610196001,"Block Group 1, Census Tract 196, New York County, New York",615,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,615,82,100,61,227,75,142,66,89,63,23,20,34,30
1500000US360610196002,360610196002,"Block Group 2, Census Tract 196, New York County, New York",711,91,25,23,0,11,10,15,15,18,0,11,0,11,0,11,686,92,173,60,295,67,141,67,55,49,8,13,14,17
1500000US360610196003,360610196003,"Block Group 3, Census Tract 196, New York County, New York",220,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,220,61,87,43,99,55,32,32,0,11,2,5,0,11
1500000US360610197011,360610197011,"Block Group 1, Census Tract 197.01, New York County, New York",445,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,445,52,255,65,167,49,0,11,23,19,0,11,0,11
1500000US360610197021,360610197021,"Block Group 1, Census Tract 197.02, New York County, New York",993,107,235,86,41,32,74,41,76,72,39,30,5,10,0,11,758,99,209,82,257,87,279,80,0,11,0,11,13,21
1500000US360610198001,360610198001,"Block Group 1, Census Tract 198, New York County, New York",1164,72,328,94,61,33,115,50,92,61,60,43,0,11,0,11,836,113,276,96,359,111,149,84,28,41,0,11,24,38
1500000US360610198002,360610198002,"Block Group 2, Census Tract 198, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610199000,360610199000,"Block Group 0, Census Tract 199, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610199001,360610199001,"Block Group 1, Census Tract 199, New York County, New York",736,144,131,57,9,15,61,51,31,37,0,11,30,25,0,11,605,138,308,115,109,87,64,53,25,23,27,33,72,67
1500000US360610199002,360610199002,"Block Group 2, Census Tract 199, New York County, New York",445,106,351,109,46,35,72,52,129,89,44,42,30,36,30,33,94,59,46,44,0,11,17,28,15,23,0,11,16,25
1500000US360610199003,360610199003,"Block Group 3, Census Tract 199, New York County, New York",320,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,320,90,189,90,131,77,0,11,0,11,0,11,0,11
1500000US360610199004,360610199004,"Block Group 4, Census Tract 199, New York County, New York",367,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,367,108,195,106,101,65,15,25,0,11,0,11,56,40
1500000US360610199005,360610199005,"Block Group 5, Census Tract 199, New York County, New York",790,163,128,59,0,11,58,44,37,40,33,36,0,11,0,11,662,159,367,157,128,73,94,85,7,21,49,43,17,27
1500000US360610199006,360610199006,"Block Group 6, Census Tract 199, New York County, New York",686,136,229,88,33,40,90,58,63,48,43,64,0,11,0,11,457,133,77,50,107,68,120,90,0,11,70,82,83,77
1500000US360610200001,360610200001,"Block Group 1, Census Tract 200, New York County, New York",502,98,146,64,9,14,92,52,0,11,21,23,0,11,24,36,356,91,55,40,205,85,81,47,7,11,0,11,8,14
1500000US360610200002,360610200002,"Block Group 2, Census Tract 200, New York County, New York",786,100,230,87,21,29,153,78,21,33,25,25,0,11,10,11,556,103,211,83,237,74,65,47,9,13,14,16,20,32
1500000US360610201011,360610201011,"Block Group 1, Census Tract 201.01, New York County, New York",297,21,60,21,6,8,18,12,17,18,5,7,10,8,4,7,237,23,78,27,79,29,47,20,5,8,6,9,22,17
1500000US360610201021,360610201021,"Block Group 1, Census Tract 201.02, New York County, New York",432,94,8,14,0,11,8,14,0,11,0,11,0,11,0,11,424,95,147,81,169,78,31,33,25,28,52,41,0,11
1500000US360610201022,360610201022,"Block Group 2, Census Tract 201.02, New York County, New York",578,93,70,40,54,40,16,21,0,11,0,11,0,11,0,11,508,90,128,60,243,92,110,82,12,19,15,25,0,11
1500000US360610201023,360610201023,"Block Group 3, Census Tract 201.02, New York County, New York",381,98,51,44,0,11,8,13,43,43,0,11,0,11,0,11,330,109,54,60,77,68,167,93,32,48,0,11,0,11
1500000US360610201024,360610201024,"Block Group 4, Census Tract 201.02, New York County, New York",386,112,69,37,25,29,36,29,0,11,8,12,0,11,0,11,317,106,103,70,120,67,54,50,40,40,0,11,0,11
1500000US360610203001,360610203001,"Block Group 1, Census Tract 203, New York County, New York",483,63,29,17,4,6,21,20,0,11,0,11,0,11,4,6,454,64,278,63,87,37,26,24,0,11,42,30,21,19
1500000US360610203002,360610203002,"Block Group 2, Census Tract 203, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610205000,360610205000,"Block Group 0, Census Tract 205, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610205001,360610205001,"Block Group 1, Census Tract 205, New York County, New York",569,94,115,50,8,13,35,40,33,20,15,18,24,39,0,11,454,85,108,71,106,53,94,49,34,28,21,20,91,51
1500000US360610205002,360610205002,"Block Group 2, Census Tract 205, New York County, New York",250,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,250,67,74,49,103,55,26,24,0,11,13,15,34,27
1500000US360610205003,360610205003,"Block Group 3, Census Tract 205, New York County, New York",399,56,148,51,11,17,63,44,45,29,14,16,15,17,0,11,251,49,88,37,30,26,42,30,25,19,45,27,21,21
1500000US360610206001,360610206001,"Block Group 1, Census Tract 206, New York County, New York",712,118,148,66,22,35,55,38,71,48,0,11,0,11,0,11,564,113,79,42,257,89,199,89,19,27,10,16,0,11
1500000US360610206002,360610206002,"Block Group 2, Census Tract 206, New York County, New York",617,119,46,39,0,11,29,34,0,11,10,16,0,11,7,12,571,116,193,74,276,105,70,52,10,17,22,35,0,11
1500000US360610207011,360610207011,"Block Group 1, Census Tract 207.01, New York County, New York",810,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,810,83,332,85,359,100,22,24,60,35,24,23,13,19
1500000US360610207012,360610207012,"Block Group 2, Census Tract 207.01, New York County, New York",511,98,28,21,0,11,5,9,0,11,6,9,17,19,0,11,483,97,98,37,232,97,64,57,18,15,71,47,0,11
1500000US360610208001,360610208001,"Block Group 1, Census Tract 208, New York County, New York",616,132,133,92,32,51,48,45,17,28,0,11,36,59,0,11,483,120,144,89,257,121,50,50,32,35,0,11,0,11
1500000US360610208002,360610208002,"Block Group 2, Census Tract 208, New York County, New York",886,160,96,71,0,11,73,64,23,36,0,11,0,11,0,11,790,154,145,95,480,135,121,78,26,42,0,11,18,30
1500000US360610208003,360610208003,"Block Group 3, Census Tract 208, New York County, New York",626,126,181,92,19,29,84,73,42,44,19,31,17,29,0,11,445,120,137,82,232,99,76,75,0,11,0,11,0,11
1500000US360610209011,360610209011,"Block Group 1, Census Tract 209.01, New York County, New York",599,118,30,28,0,11,10,16,7,11,0,11,0,11,13,19,569,123,95,58,290,118,75,46,64,53,0,11,45,48
1500000US360610209012,360610209012,"Block Group 2, Census Tract 209.01, New York County, New York",879,112,18,21,8,13,0,11,0,11,10,15,0,11,0,11,861,114,68,52,221,89,255,78,69,40,82,55,166,82
1500000US360610210000,360610210000,"Block Group 0, Census Tract 210, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610210001,360610210001,"Block Group 1, Census Tract 210, New York County, New York",727,148,351,140,31,36,201,122,35,40,0,11,31,37,53,41,376,141,0,11,114,93,122,96,13,21,85,56,42,23
1500000US360610210002,360610210002,"Block Group 2, Census Tract 210, New York County, New York",1035,162,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1035,162,222,105,239,118,234,128,155,93,77,82,108,79
1500000US360610210003,360610210003,"Block Group 3, Census Tract 210, New York County, New York",543,162,16,27,0,11,16,27,0,11,0,11,0,11,0,11,527,161,74,76,182,91,161,114,97,79,0,11,13,21
1500000US360610210004,360610210004,"Block Group 4, Census Tract 210, New York County, New York",783,175,34,39,0,11,34,39,0,11,0,11,0,11,0,11,749,177,41,41,185,113,104,83,59,49,129,102,231,126
1500000US360610211000,360610211000,"Block Group 0, Census Tract 211, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610211001,360610211001,"Block Group 1, Census Tract 211, New York County, New York",469,166,17,31,0,11,17,31,0,11,0,11,0,11,0,11,452,173,189,147,229,143,34,52,0,11,0,11,0,11
1500000US360610211002,360610211002,"Block Group 2, Census Tract 211, New York County, New York",511,128,52,56,28,46,0,11,0,11,12,22,12,25,0,11,459,120,132,92,159,80,76,63,25,33,47,53,20,33
1500000US360610211003,360610211003,"Block Group 3, Census Tract 211, New York County, New York",865,202,98,60,12,24,15,27,15,27,56,56,0,11,0,11,767,196,375,153,104,117,25,42,55,88,51,54,157,152
1500000US360610211004,360610211004,"Block Group 4, Census Tract 211, New York County, New York",470,199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,470,199,94,132,164,112,0,11,0,11,83,112,129,117
1500000US360610211005,360610211005,"Block Group 5, Census Tract 211, New York County, New York",449,169,0,11,0,11,0,11,0,11,0,11,0,11,0,11,449,169,57,65,62,90,105,126,69,81,127,92,29,44
1500000US360610211006,360610211006,"Block Group 6, Census Tract 211, New York County, New York",887,138,819,126,134,111,411,147,109,81,49,49,69,60,47,43,68,75,31,52,37,53,0,11,0,11,0,11,0,11
1500000US360610211007,360610211007,"Block Group 7, Census Tract 211, New York County, New York",336,170,0,11,0,11,0,11,0,11,0,11,0,11,0,11,336,170,146,114,40,41,90,132,27,41,21,38,12,19
1500000US360610212001,360610212001,"Block Group 1, Census Tract 212, New York County, New York",952,185,65,57,11,17,0,11,42,52,0,11,0,11,12,21,887,177,176,98,424,144,90,77,143,111,54,65,0,11
1500000US360610212002,360610212002,"Block Group 2, Census Tract 212, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610212003,360610212003,"Block Group 3, Census Tract 212, New York County, New York",573,156,0,11,0,11,0,11,0,11,0,11,0,11,0,11,573,156,82,57,322,128,23,28,82,104,9,17,55,53
1500000US360610212004,360610212004,"Block Group 4, Census Tract 212, New York County, New York",1015,178,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1015,178,427,158,334,141,31,37,65,59,92,64,66,48
1500000US360610213031,360610213031,"Block Group 1, Census Tract 213.03, New York County, New York",578,141,15,24,0,11,15,24,0,11,0,11,0,11,0,11,563,140,113,75,244,111,197,82,0,11,9,14,0,11
1500000US360610213032,360610213032,"Block Group 2, Census Tract 213.03, New York County, New York",302,89,28,34,0,11,16,26,12,22,0,11,0,11,0,11,274,93,23,37,83,51,134,73,34,51,0,11,0,11
1500000US360610213033,360610213033,"Block Group 3, Census Tract 213.03, New York County, New York",735,128,28,25,0,11,0,11,28,25,0,11,0,11,0,11,707,131,100,60,173,82,277,124,35,41,45,45,77,53
1500000US360610213034,360610213034,"Block Group 4, Census Tract 213.03, New York County, New York",558,132,0,11,0,11,0,11,0,11,0,11,0,11,0,11,558,132,147,71,296,126,115,67,0,11,0,11,0,11
1500000US360610214001,360610214001,"Block Group 1, Census Tract 214, New York County, New York",862,132,0,11,0,11,0,11,0,11,0,11,0,11,0,11,862,132,285,107,223,99,97,58,117,55,98,56,42,33
1500000US360610214002,360610214002,"Block Group 2, Census Tract 214, New York County, New York",997,121,24,28,10,15,0,11,0,11,0,11,14,23,0,11,973,121,207,88,349,122,207,85,20,21,74,52,116,55
1500000US360610215001,360610215001,"Block Group 1, Census Tract 215, New York County, New York",258,63,23,22,9,15,14,16,0,11,0,11,0,11,0,11,235,61,158,56,38,34,5,10,30,42,4,6,0,11
1500000US360610215002,360610215002,"Block Group 2, Census Tract 215, New York County, New York",1035,88,11,18,11,18,0,11,0,11,0,11,0,11,0,11,1024,93,238,91,318,104,272,88,92,51,104,48,0,11
1500000US360610216001,360610216001,"Block Group 1, Census Tract 216, New York County, New York",778,130,114,57,0,11,74,46,25,30,0,11,15,23,0,11,664,140,85,69,305,106,201,110,56,60,17,25,0,11
1500000US360610216002,360610216002,"Block Group 2, Census Tract 216, New York County, New York",430,129,28,24,0,11,28,24,0,11,0,11,0,11,0,11,402,129,122,75,183,92,86,70,0,11,11,17,0,11
1500000US360610216003,360610216003,"Block Group 3, Census Tract 216, New York County, New York",501,108,77,58,21,32,43,52,0,11,13,20,0,11,0,11,424,101,92,67,177,84,81,73,47,55,15,22,12,19
1500000US360610216004,360610216004,"Block Group 4, Census Tract 216, New York County, New York",703,135,233,86,37,30,120,60,39,49,15,23,0,11,22,35,470,126,152,74,160,90,65,50,39,45,20,34,34,39
1500000US360610216005,360610216005,"Block Group 5, Census Tract 216, New York County, New York",879,141,54,46,11,17,13,21,0,11,0,11,14,23,16,25,825,143,162,76,244,95,216,97,135,93,0,11,68,70
1500000US360610217031,360610217031,"Block Group 1, Census Tract 217.03, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610218001,360610218001,"Block Group 1, Census Tract 218, New York County, New York",449,101,78,60,0,11,78,60,0,11,0,11,0,11,0,11,371,96,87,52,78,47,170,95,12,19,13,21,11,18
1500000US360610218002,360610218002,"Block Group 2, Census Tract 218, New York County, New York",779,144,89,60,33,52,56,46,0,11,0,11,0,11,0,11,690,141,156,110,369,128,102,73,52,39,0,11,11,17
1500000US360610218003,360610218003,"Block Group 3, Census Tract 218, New York County, New York",690,145,85,57,28,45,57,39,0,11,0,11,0,11,0,11,605,144,133,85,256,127,122,96,13,21,71,72,10,17
1500000US360610218004,360610218004,"Block Group 4, Census Tract 218, New York County, New York",775,152,89,48,0,11,49,36,26,31,14,23,0,11,0,11,686,156,129,84,444,139,37,28,11,19,37,34,28,32
1500000US360610219000,360610219000,"Block Group 0, Census Tract 219, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610219001,360610219001,"Block Group 1, Census Tract 219, New York County, New York",358,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,358,108,39,35,156,94,99,66,64,46,0,11,0,11
1500000US360610219002,360610219002,"Block Group 2, Census Tract 219, New York County, New York",396,122,21,30,0,11,20,27,1,13,0,11,0,11,0,11,375,121,33,39,52,55,123,73,106,67,61,69,0,11
1500000US360610219003,360610219003,"Block Group 3, Census Tract 219, New York County, New York",1070,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1070,144,75,56,304,135,232,121,208,133,120,90,131,80
1500000US360610219004,360610219004,"Block Group 4, Census Tract 219, New York County, New York",190,72,0,11,0,11,0,11,0,11,0,11,0,11,0,11,190,72,40,50,28,31,83,65,0,11,15,27,24,28
1500000US360610220001,360610220001,"Block Group 1, Census Tract 220, New York County, New York",454,114,54,57,31,49,23,32,0,11,0,11,0,11,0,11,400,112,84,67,161,88,123,75,32,48,0,11,0,11
1500000US360610220002,360610220002,"Block Group 2, Census Tract 220, New York County, New York",582,133,152,93,40,58,95,69,0,11,17,33,0,11,0,11,430,132,140,81,241,104,37,34,0,11,12,19,0,11
1500000US360610220003,360610220003,"Block Group 3, Census Tract 220, New York County, New York",249,99,15,23,0,11,0,11,15,23,0,11,0,11,0,11,234,102,77,61,80,73,0,11,46,54,31,49,0,11
1500000US360610220004,360610220004,"Block Group 4, Census Tract 220, New York County, New York",466,137,135,77,0,11,49,58,12,19,44,50,30,35,0,11,331,115,139,67,99,73,54,55,0,11,0,11,39,41
1500000US360610220005,360610220005,"Block Group 5, Census Tract 220, New York County, New York",822,147,36,45,0,11,10,17,26,42,0,11,0,11,0,11,786,147,114,77,291,125,272,110,73,68,12,18,24,38
1500000US360610221021,360610221021,"Block Group 1, Census Tract 221.02, New York County, New York",695,100,61,36,0,11,38,26,7,11,16,24,0,11,0,11,634,103,198,82,196,87,133,72,47,38,31,30,29,26
1500000US360610221022,360610221022,"Block Group 2, Census Tract 221.02, New York County, New York",532,105,374,88,11,16,259,84,67,48,6,10,0,11,31,48,158,78,10,16,92,77,56,44,0,11,0,11,0,11
1500000US360610222001,360610222001,"Block Group 1, Census Tract 222, New York County, New York",592,88,75,46,56,41,14,16,2,7,3,6,0,11,0,11,517,91,151,63,274,87,31,25,61,43,0,11,0,11
1500000US360610222002,360610222002,"Block Group 2, Census Tract 222, New York County, New York",665,115,202,67,63,48,78,44,10,16,11,18,11,17,29,26,463,106,169,82,200,78,65,49,16,20,13,20,0,11
1500000US360610223010,360610223010,"Block Group 0, Census Tract 223.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223011,360610223011,"Block Group 1, Census Tract 223.01, New York County, New York",469,139,34,41,13,21,0,11,0,11,0,11,21,34,0,11,435,134,46,56,208,93,75,68,54,52,52,62,0,11
1500000US360610223012,360610223012,"Block Group 2, Census Tract 223.01, New York County, New York",661,155,17,27,0,11,17,27,0,11,0,11,0,11,0,11,644,159,51,47,247,120,93,74,114,88,69,64,70,70
1500000US360610223013,360610223013,"Block Group 3, Census Tract 223.01, New York County, New York",737,135,87,71,26,36,11,19,50,60,0,11,0,11,0,11,650,124,94,61,165,82,112,67,173,92,51,78,55,44
1500000US360610223014,360610223014,"Block Group 4, Census Tract 223.01, New York County, New York",499,126,0,11,0,11,0,11,0,11,0,11,0,11,0,11,499,126,148,92,206,109,32,48,76,73,13,21,24,35
1500000US360610223020,360610223020,"Block Group 0, Census Tract 223.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610223021,360610223021,"Block Group 1, Census Tract 223.02, New York County, New York",1529,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1529,39,335,81,432,108,311,88,229,86,212,75,10,16
1500000US360610224001,360610224001,"Block Group 1, Census Tract 224, New York County, New York",672,133,63,57,0,11,63,57,0,11,0,11,0,11,0,11,609,136,156,80,352,137,101,66,0,11,0,11,0,11
1500000US360610224002,360610224002,"Block Group 2, Census Tract 224, New York County, New York",394,144,23,35,0,11,23,35,0,11,0,11,0,11,0,11,371,144,191,114,114,76,18,30,20,31,28,43,0,11
1500000US360610224003,360610224003,"Block Group 3, Census Tract 224, New York County, New York",716,142,0,11,0,11,0,11,0,11,0,11,0,11,0,11,716,142,103,69,207,86,167,109,147,95,0,11,92,56
1500000US360610224004,360610224004,"Block Group 4, Census Tract 224, New York County, New York",882,136,42,48,0,11,22,34,0,11,0,11,20,34,0,11,840,137,99,82,264,134,269,130,88,72,45,42,75,48
1500000US360610225000,360610225000,"Block Group 0, Census Tract 225, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610225001,360610225001,"Block Group 1, Census Tract 225, New York County, New York",851,163,0,11,0,11,0,11,0,11,0,11,0,11,0,11,851,163,252,118,207,127,244,110,56,36,92,62,0,11
1500000US360610225002,360610225002,"Block Group 2, Census Tract 225, New York County, New York",989,189,347,123,0,11,141,90,107,86,23,35,49,41,27,33,642,165,84,75,150,86,131,114,73,62,172,99,32,53
1500000US360610225003,360610225003,"Block Group 3, Census Tract 225, New York County, New York",681,191,111,65,0,11,61,66,0,11,0,11,19,29,31,34,570,186,258,145,86,84,123,82,37,42,35,47,31,51
1500000US360610225004,360610225004,"Block Group 4, Census Tract 225, New York County, New York",317,111,31,35,12,21,19,30,0,11,0,11,0,11,0,11,286,110,36,56,161,102,8,13,50,59,20,32,11,17
1500000US360610225005,360610225005,"Block Group 5, Census Tract 225, New York County, New York",662,174,12,19,0,11,12,19,0,11,0,11,0,11,0,11,650,175,8,17,59,50,105,101,92,57,211,141,175,126
1500000US360610226001,360610226001,"Block Group 1, Census Tract 226, New York County, New York",675,127,58,55,19,31,39,45,0,11,0,11,0,11,0,11,617,124,179,84,263,87,135,70,30,35,0,11,10,15
1500000US360610226002,360610226002,"Block Group 2, Census Tract 226, New York County, New York",297,89,83,49,8,13,25,21,23,34,7,12,20,32,0,11,214,83,100,60,94,66,20,29,0,11,0,11,0,11
1500000US360610226003,360610226003,"Block Group 3, Census Tract 226, New York County, New York",759,125,99,47,0,11,55,34,36,40,0,11,0,11,8,12,660,125,204,97,276,104,113,60,29,30,22,25,16,23
1500000US360610227001,360610227001,"Block Group 1, Census Tract 227, New York County, New York",575,157,156,83,0,11,4,7,63,54,36,49,32,52,21,27,419,152,94,78,190,103,76,96,42,48,17,28,0,11
1500000US360610227002,360610227002,"Block Group 2, Census Tract 227, New York County, New York",549,104,71,53,20,30,18,28,33,41,0,11,0,11,0,11,478,103,282,96,114,73,33,31,32,37,9,15,8,13
1500000US360610227003,360610227003,"Block Group 3, Census Tract 227, New York County, New York",1113,159,204,87,14,22,124,91,31,33,17,27,0,11,18,30,909,140,190,100,338,108,155,102,194,104,16,25,16,24
1500000US360610228001,360610228001,"Block Group 1, Census Tract 228, New York County, New York",809,188,29,29,0,11,17,24,0,11,0,11,12,18,0,11,780,191,232,131,371,153,83,74,70,79,22,33,2,18
1500000US360610228002,360610228002,"Block Group 2, Census Tract 228, New York County, New York",490,126,62,58,0,11,0,11,35,42,0,11,27,36,0,11,428,117,146,103,70,80,92,75,50,55,46,45,24,37
1500000US360610228003,360610228003,"Block Group 3, Census Tract 228, New York County, New York",641,174,16,29,0,11,16,29,0,11,0,11,0,11,0,11,625,171,204,119,241,143,98,74,82,71,0,11,0,11
1500000US360610228004,360610228004,"Block Group 4, Census Tract 228, New York County, New York",499,123,219,91,14,22,63,53,113,80,29,33,0,11,0,11,280,118,68,65,138,95,44,48,30,29,0,11,0,11
1500000US360610229000,360610229000,"Block Group 0, Census Tract 229, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610229001,360610229001,"Block Group 1, Census Tract 229, New York County, New York",318,106,0,11,0,11,0,11,0,11,0,11,0,11,0,11,318,106,77,56,146,91,46,54,49,60,0,11,0,11
1500000US360610229002,360610229002,"Block Group 2, Census Tract 229, New York County, New York",559,137,46,38,0,11,17,26,17,24,0,11,12,25,0,11,513,137,120,85,207,116,71,81,21,34,33,53,61,72
1500000US360610229003,360610229003,"Block Group 3, Census Tract 229, New York County, New York",847,163,45,31,12,20,31,25,2,5,0,11,0,11,0,11,802,165,254,125,196,111,124,95,115,89,83,71,30,33
1500000US360610229004,360610229004,"Block Group 4, Census Tract 229, New York County, New York",510,128,55,50,0,11,0,11,55,50,0,11,0,11,0,11,455,126,9,15,163,113,90,74,145,100,31,44,17,27
1500000US360610229005,360610229005,"Block Group 5, Census Tract 229, New York County, New York",639,142,76,45,32,36,44,39,0,11,0,11,0,11,0,11,563,144,208,118,205,96,35,34,42,56,58,49,15,25
1500000US360610230001,360610230001,"Block Group 1, Census Tract 230, New York County, New York",489,131,0,11,0,11,0,11,0,11,0,11,0,11,0,11,489,131,75,69,287,119,76,67,51,60,0,11,0,11
1500000US360610230002,360610230002,"Block Group 2, Census Tract 230, New York County, New York",900,138,13,20,0,11,13,20,0,11,0,11,0,11,0,11,887,138,350,133,407,134,95,72,0,11,0,11,35,39
1500000US360610230003,360610230003,"Block Group 3, Census Tract 230, New York County, New York",694,141,108,73,17,27,76,75,15,23,0,11,0,11,0,11,586,139,169,92,127,76,153,76,137,86,0,11,0,11
1500000US360610230004,360610230004,"Block Group 4, Census Tract 230, New York County, New York",941,156,0,11,0,11,0,11,0,11,0,11,0,11,0,11,941,156,184,95,301,94,278,115,117,84,50,51,11,18
1500000US360610230005,360610230005,"Block Group 5, Census Tract 230, New York County, New York",621,145,0,11,0,11,0,11,0,11,0,11,0,11,0,11,621,145,159,108,303,125,67,53,20,30,23,37,49,61
1500000US360610231001,360610231001,"Block Group 1, Census Tract 231, New York County, New York",908,164,108,94,33,38,75,85,0,11,0,11,0,11,0,11,800,161,337,144,206,111,94,54,30,35,60,41,73,56
1500000US360610231002,360610231002,"Block Group 2, Census Tract 231, New York County, New York",720,145,101,88,5,13,80,78,16,25,0,11,0,11,0,11,619,156,167,98,258,109,159,106,0,11,8,15,27,42
1500000US360610231003,360610231003,"Block Group 3, Census Tract 231, New York County, New York",1003,179,111,72,0,11,24,39,19,35,47,58,0,11,21,25,892,183,244,109,377,149,131,91,124,111,0,11,16,25
1500000US360610232001,360610232001,"Block Group 1, Census Tract 232, New York County, New York",268,105,0,11,0,11,0,11,0,11,0,11,0,11,0,11,268,105,100,86,73,44,56,44,0,11,29,49,10,16
1500000US360610232002,360610232002,"Block Group 2, Census Tract 232, New York County, New York",830,181,38,36,25,28,0,11,13,22,0,11,0,11,0,11,792,185,225,123,325,151,181,102,61,72,0,11,0,11
1500000US360610232003,360610232003,"Block Group 3, Census Tract 232, New York County, New York",810,184,0,11,0,11,0,11,0,11,0,11,0,11,0,11,810,184,173,129,174,103,242,140,91,102,83,70,47,43
1500000US360610232004,360610232004,"Block Group 4, Census Tract 232, New York County, New York",1215,212,88,71,0,11,0,11,88,71,0,11,0,11,0,11,1127,211,197,101,550,207,302,128,22,38,56,53,0,11
1500000US360610233000,360610233000,"Block Group 0, Census Tract 233, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610233001,360610233001,"Block Group 1, Census Tract 233, New York County, New York",883,138,111,72,0,11,50,45,23,38,24,37,0,11,14,23,772,137,45,41,301,91,156,89,104,92,85,59,81,66
1500000US360610233002,360610233002,"Block Group 2, Census Tract 233, New York County, New York",880,145,56,50,31,50,0,11,14,24,0,11,11,17,0,11,824,146,184,95,307,136,227,117,77,72,12,20,17,28
1500000US360610233003,360610233003,"Block Group 3, Census Tract 233, New York County, New York",768,140,96,60,13,19,20,30,0,11,48,47,0,11,15,23,672,143,182,98,234,115,69,63,132,105,0,11,55,64
1500000US360610234001,360610234001,"Block Group 1, Census Tract 234, New York County, New York",1084,123,90,48,22,26,68,46,0,11,0,11,0,11,0,11,994,123,181,82,640,143,100,53,25,25,48,49,0,11
1500000US360610234002,360610234002,"Block Group 2, Census Tract 234, New York County, New York",1081,146,65,49,65,49,0,11,0,11,0,11,0,11,0,11,1016,157,397,139,348,103,237,77,20,30,14,21,0,11
1500000US360610235011,360610235011,"Block Group 1, Census Tract 235.01, New York County, New York",306,109,37,45,0,11,13,21,24,39,0,11,0,11,0,11,269,103,43,33,84,76,100,76,0,11,42,37,0,11
1500000US360610235012,360610235012,"Block Group 2, Census Tract 235.01, New York County, New York",831,159,80,47,0,11,0,11,22,35,58,48,0,11,0,11,751,161,237,101,292,124,70,76,51,51,58,45,43,51
